transaction_id,user_id,transaction_date,stock_symbol,transaction_type,price,quantity
ST10639,U3284,2026-06-23,ARAB.CA,Buy,0.251,100
ST10640,U3284,2026-06-24,ESAC.CA,Sell,0.148,500
ST10641,U3284,2026-06-16,ESAC.CA,Buy,0.145,120
ST10642,U3284,2026-06-11,ESAC.CA,Sell,0.147,20
ST10643,U3285,2026-07-13,AMOC.CA,Buy,8.277,20
ST10644,U3285,2026-06-02,PHDC.CA,Buy,15.287,500
ST10645,U3285,2026-06-07,PRMH.CA,Buy,2.702,100
ST10646,U3287,2026-06-01,ESAC.CA,Buy,0.155,100
ST10647,U3287,2026-06-03,AMOC.CA,Buy,7.826,40
ST10648,U3294,2026-05-26,PRMH.CA,Buy,2.818,20
ST10649,U3296,2026-07-06,ARAB.CA,Buy,0.248,40
ST10650,U3306,2026-07-15,PHDC.CA,Buy,15.066,200
ST10651,U3309,2026-06-16,PHDC.CA,Buy,14.844,100
ST10652,U3314,2026-07-08,ESAC.CA,Buy,0.154,500
ST10653,U3315,2026-07-12,ARAB.CA,Buy,0.244,200
ST10654,U3315,2026-06-17,FWRY.CA,Buy,19.118,200
ST10655,U3315,2026-05-28,AMOC.CA,Buy,7.805,20
ST10656,U3316,2026-06-23,ARAB.CA,Buy,0.238,200
ST10657,U3316,2026-06-22,ESAC.CA,Buy,0.152,100
ST10658,U3316,2026-06-10,PRMH.CA,Buy,2.681,200
ST10659,U3316,2026-07-12,ESAC.CA,Sell,0.148,100
ST10660,U3316,2026-06-23,FWRY.CA,Buy,19.395,200
ST10661,U3316,2026-06-08,ESAC.CA,Buy,0.154,10
ST10662,U3317,2026-07-02,PHDC.CA,Buy,14.58,20
ST10663,U3319,2026-06-09,FWRY.CA,Buy,18.785,500
ST10664,U3319,2026-05-19,FWRY.CA,Sell,18.747,500
ST10665,U3319,2026-06-28,AMOC.CA,Buy,8.25,100
ST10666,U3335,2026-07-15,ARAB.CA,Buy,0.246,40
ST10667,U3335,2026-07-15,ARAB.CA,Buy,0.251,50
ST10668,U3336,2026-04-30,PHDC.CA,Buy,14.565,200
ST10669,U3336,2026-05-13,ESAC.CA,Buy,0.153,500
ST10670,U3336,2026-05-19,ESAC.CA,Buy,0.154,10
ST10671,U3336,2026-05-06,PRMH.CA,Buy,2.802,20
ST10672,U3336,2026-05-14,FWRY.CA,Buy,19.638,100
ST10673,U3337,2026-06-23,ESAC.CA,Buy,0.152,40
ST10674,U3337,2026-06-02,FWRY.CA,Buy,19.765,1000
ST10675,U3337,2026-07-08,PHDC.CA,Buy,14.679,150
ST10676,U3337,2026-06-23,PHDC.CA,Buy,15.139,1000
ST10677,U3337,2026-05-11,ARAB.CA,Buy,0.252,250
ST10678,U3337,2026-07-07,PHDC.CA,Buy,15.129,500
ST10679,U3337,2026-06-09,PRMH.CA,Buy,2.724,400
ST10680,U3346,2026-06-29,ARAB.CA,Buy,0.246,50
ST10681,U3346,2026-06-30,ARAB.CA,Sell,0.249,40
ST10682,U3346,2026-07-08,PHDC.CA,Buy,15.302,100
ST10683,U3350,2026-07-08,ARAB.CA,Buy,0.238,40
ST10684,U3350,2026-07-14,PHDC.CA,Buy,14.803,200
ST10685,U3350,2026-07-09,AMOC.CA,Buy,7.817,200
ST10686,U3350,2026-06-21,PRMH.CA,Buy,2.829,400
ST10687,U3351,2026-07-02,FWRY.CA,Buy,19.916,500
ST10688,U3351,2026-06-24,PHDC.CA,Buy,15.216,200
ST10689,U3353,2026-07-06,PHDC.CA,Buy,15.189,40
ST10690,U3353,2026-07-13,ARAB.CA,Buy,0.242,200
ST10691,U3357,2026-06-22,ESAC.CA,Buy,0.153,500
ST10692,U3357,2026-07-08,PRMH.CA,Buy,2.827,200
ST10693,U3358,2026-06-10,ESAC.CA,Buy,0.145,20
ST10694,U3359,2026-07-15,FWRY.CA,Buy,19.381,500
ST10695,U3360,2026-07-15,AMOC.CA,Buy,7.778,10
ST10696,U3360,2026-07-07,FWRY.CA,Buy,18.904,10
ST10697,U3360,2026-06-16,FWRY.CA,Buy,18.729,50
ST10698,U3366,2026-06-17,ARAB.CA,Buy,0.252,10
ST10699,U3366,2026-06-09,AMOC.CA,Buy,8.29,10
ST10700,U3366,2026-05-13,PHDC.CA,Buy,14.353,200
ST10701,U3368,2026-06-29,ESAC.CA,Buy,0.152,50
ST10702,U3375,2026-06-23,AMOC.CA,Buy,7.783,40
ST10703,U3376,2026-05-14,ARAB.CA,Buy,0.248,100
ST10704,U3376,2026-06-11,ARAB.CA,Buy,0.254,10
ST10705,U3376,2026-06-15,PRMH.CA,Buy,2.68,500
ST10706,U3379,2026-06-15,PHDC.CA,Buy,14.511,40
ST10707,U3379,2026-06-21,PHDC.CA,Buy,14.484,40
ST10708,U3379,2026-06-15,ARAB.CA,Buy,0.242,100
ST10709,U3379,2026-06-28,FWRY.CA,Buy,18.881,200
ST10710,U3379,2026-06-14,ESAC.CA,Buy,0.146,200
ST10711,U3379,2026-06-08,PRMH.CA,Buy,2.773,100
ST10712,U3380,2026-06-04,ESAC.CA,Buy,0.154,20
ST10713,U3380,2026-06-30,ESAC.CA,Sell,0.145,20
ST10714,U3384,2026-07-09,PRMH.CA,Buy,2.662,20
ST10715,U3384,2026-07-07,PHDC.CA,Buy,15.086,200
ST10716,U3384,2026-05-28,ESAC.CA,Buy,0.154,500
ST10717,U3384,2026-05-31,ARAB.CA,Buy,0.239,500
ST10718,U3384,2026-06-22,FWRY.CA,Buy,19.665,40
ST10719,U3384,2026-06-22,ESAC.CA,Buy,0.146,100
ST10720,U3386,2026-06-08,PHDC.CA,Buy,14.884,100
ST10721,U3386,2026-05-31,PHDC.CA,Buy,14.469,500
ST10722,U3386,2026-05-28,FWRY.CA,Buy,19.833,500
ST10723,U3391,2026-06-02,ARAB.CA,Buy,0.254,100
ST10724,U3391,2026-05-11,ARAB.CA,Sell,0.245,20
ST10725,U3393,2026-07-01,FWRY.CA,Buy,19.461,20
ST10726,U3394,2026-06-21,PRMH.CA,Buy,2.774,40
ST10727,U3394,2026-06-15,PRMH.CA,Buy,2.695,1000
ST10728,U3394,2026-06-02,ESAC.CA,Buy,0.149,100
ST10729,U3394,2026-06-28,PHDC.CA,Buy,15.019,400
ST10730,U3394,2026-05-21,ARAB.CA,Buy,0.241,1000
ST10731,U3399,2026-07-13,AMOC.CA,Buy,7.94,500
ST10732,U3399,2026-05-27,PRMH.CA,Buy,2.74,500
ST10733,U3399,2026-06-18,PHDC.CA,Buy,15.07,500
ST10734,U3408,2026-06-18,ESAC.CA,Buy,0.153,40
ST10735,U3408,2026-06-21,ARAB.CA,Buy,0.254,40
ST10736,U3408,2026-06-30,PRMH.CA,Buy,2.65,50
ST10737,U3415,2026-05-20,ARAB.CA,Buy,0.246,50
ST10738,U3415,2026-07-12,PRMH.CA,Buy,2.769,200
ST10739,U3416,2026-06-22,AMOC.CA,Buy,8.107,40
ST10740,U3416,2026-06-01,ARAB.CA,Buy,0.238,40
ST10741,U3416,2026-06-04,PHDC.CA,Buy,14.907,100
ST10742,U3416,2026-05-17,ARAB.CA,Sell,0.242,40
ST10743,U3417,2026-05-20,PRMH.CA,Buy,2.782,100
ST10744,U3421,2026-07-12,ARAB.CA,Buy,0.25,200
ST10745,U3421,2026-07-08,PHDC.CA,Buy,15.363,50
ST10746,U3423,2026-07-12,FWRY.CA,Buy,19.248,500
ST10747,U3423,2026-06-25,PHDC.CA,Buy,14.734,40
ST10748,U3423,2026-07-08,PRMH.CA,Buy,2.71,50
ST10749,U3423,2026-07-02,AMOC.CA,Buy,7.781,20
ST10750,U3425,2026-06-15,PRMH.CA,Buy,2.791,50
ST10751,U3425,2026-06-10,PHDC.CA,Buy,15.099,200
ST10752,U3425,2026-06-30,PHDC.CA,Buy,15.025,500
ST10753,U3429,2026-07-05,ARAB.CA,Buy,0.238,20
ST10754,U3429,2026-06-08,PHDC.CA,Buy,15.309,50
ST10755,U3430,2026-05-11,FWRY.CA,Buy,18.877,500
ST10756,U3431,2026-06-02,PHDC.CA,Buy,14.82,50
ST10757,U3431,2026-07-06,ESAC.CA,Buy,0.147,50
ST10758,U3431,2026-06-11,ESAC.CA,Buy,0.154,100
ST10759,U3434,2026-07-13,PRMH.CA,Buy,2.666,200
ST10760,U3437,2026-06-15,ARAB.CA,Buy,0.24,500
ST10761,U3440,2026-06-24,FWRY.CA,Buy,18.839,500
ST10762,U3440,2026-06-01,FWRY.CA,Sell,18.73,100
ST10763,U3441,2026-07-15,PRMH.CA,Buy,2.645,500
ST10764,U3441,2026-06-15,ARAB.CA,Buy,0.239,200
ST10765,U3441,2026-06-02,FWRY.CA,Buy,18.756,100
ST10766,U3441,2026-06-15,PHDC.CA,Buy,15.362,10
ST10767,U3444,2026-05-13,ARAB.CA,Buy,0.242,200
ST10768,U3444,2026-07-09,FWRY.CA,Buy,18.897,500
ST10769,U3445,2026-05-24,ESAC.CA,Buy,0.147,200
ST10770,U3445,2026-06-25,FWRY.CA,Buy,19.281,20
ST10771,U3445,2026-07-13,FWRY.CA,Buy,19.267,500
ST10772,U3445,2026-07-14,ESAC.CA,Buy,0.152,30
ST10773,U3445,2026-07-12,AMOC.CA,Buy,7.802,100
ST10774,U3445,2026-06-16,ESAC.CA,Buy,0.147,60
ST10775,U3445,2026-05-19,ARAB.CA,Buy,0.25,50
ST10776,U3445,2026-05-28,AMOC.CA,Buy,8.027,200
ST10777,U3454,2026-06-15,FWRY.CA,Buy,19.022,1000
ST10778,U3454,2026-06-16,PHDC.CA,Buy,14.953,500
ST10779,U3461,2026-07-15,PHDC.CA,Buy,14.824,500
ST10780,U3464,2026-07-15,FWRY.CA,Buy,18.639,200
ST10781,U3475,2026-07-06,ARAB.CA,Buy,0.243,50
ST10782,U3478,2026-06-25,FWRY.CA,Buy,19.112,200
ST10783,U3478,2026-07-07,PRMH.CA,Buy,2.689,500
ST10784,U3478,2026-06-24,ESAC.CA,Buy,0.152,40
ST10785,U3479,2026-07-02,ARAB.CA,Buy,0.252,50
ST10786,U3479,2026-06-10,ARAB.CA,Buy,0.244,500
ST10787,U3480,2026-06-21,ARAB.CA,Buy,0.245,300
ST10788,U3480,2026-05-17,ESAC.CA,Buy,0.154,40
ST10789,U3480,2026-06-21,ESAC.CA,Buy,0.147,100
ST10790,U3480,2026-05-10,PRMH.CA,Buy,2.787,40
ST10791,U3493,2026-07-14,FWRY.CA,Buy,19.803,50
ST10792,U3493,2026-07-13,FWRY.CA,Buy,18.855,200
ST10793,U3493,2026-07-14,AMOC.CA,Buy,8.069,20
ST10794,U3495,2026-06-28,PRMH.CA,Buy,2.788,10
ST10795,U3496,2026-05-20,PRMH.CA,Buy,2.766,50
ST10796,U3496,2026-07-14,PRMH.CA,Buy,2.764,200
ST10797,U3496,2026-07-05,PHDC.CA,Buy,15.01,500
ST10798,U3496,2026-07-01,PRMH.CA,Buy,2.757,100
ST10799,U3496,2026-06-02,ESAC.CA,Buy,0.15,10
ST10800,U3502,2026-07-12,PHDC.CA,Buy,14.945,10
ST10801,U3505,2026-05-28,ARAB.CA,Buy,0.245,10
ST10802,U3510,2026-04-29,PHDC.CA,Buy,14.869,20
ST10803,U3510,2026-05-31,FWRY.CA,Buy,18.887,200
ST10804,U3510,2026-06-28,PRMH.CA,Buy,2.764,200
ST10805,U3510,2026-05-04,ARAB.CA,Buy,0.249,20
ST10806,U3510,2026-05-24,ESAC.CA,Buy,0.146,250
ST10807,U3510,2026-05-11,ESAC.CA,Sell,0.155,250
ST10808,U3510,2026-06-22,PHDC.CA,Buy,14.881,300
ST10809,U3510,2026-05-25,PRMH.CA,Buy,2.797,300
ST10810,U3511,2026-07-15,PRMH.CA,Buy,2.758,40
ST10811,U3511,2026-07-12,FWRY.CA,Buy,19.962,500
ST10812,U3511,2026-06-02,PHDC.CA,Buy,15.023,100
ST10813,U3512,2026-07-13,ARAB.CA,Buy,0.244,100
ST10814,U3515,2026-07-05,ARAB.CA,Buy,0.242,200
ST10815,U3515,2026-07-08,AMOC.CA,Buy,8.058,100
ST10816,U3515,2026-07-02,FWRY.CA,Buy,18.788,20
ST10817,U3515,2026-07-15,PRMH.CA,Buy,2.781,10
ST10818,U3515,2026-07-15,FWRY.CA,Buy,19.331,500
ST10819,U3523,2026-07-09,ESAC.CA,Buy,0.145,40
ST10820,U3524,2026-05-04,PHDC.CA,Buy,15.299,200
ST10821,U3524,2026-05-31,PRMH.CA,Buy,2.806,40
ST10822,U3524,2026-06-02,PHDC.CA,Buy,15.321,20
ST10823,U3540,2026-07-14,ESAC.CA,Buy,0.145,40
ST10824,U3541,2026-05-21,FWRY.CA,Buy,19.512,20
ST10825,U3541,2026-07-08,AMOC.CA,Buy,8.206,10
ST10826,U3542,2026-05-17,AMOC.CA,Buy,7.901,500
ST10827,U3542,2026-04-30,ESAC.CA,Buy,0.152,10
ST10828,U3545,2026-06-07,AMOC.CA,Buy,7.811,500
ST10829,U3545,2026-07-14,ARAB.CA,Buy,0.247,50
ST10830,U3545,2026-04-14,AMOC.CA,Buy,8.073,20
ST10831,U3545,2026-05-10,FWRY.CA,Buy,19.115,10
ST10832,U3545,2026-04-30,ESAC.CA,Buy,0.15,10
ST10833,U3548,2026-07-09,ARAB.CA,Buy,0.243,100
ST10834,U3550,2026-06-30,ARAB.CA,Buy,0.251,40
ST10835,U3550,2026-06-18,PHDC.CA,Buy,14.866,40
ST10836,U3550,2026-05-25,PRMH.CA,Buy,2.708,100
ST10837,U3550,2026-06-23,AMOC.CA,Buy,8.061,20
ST10838,U3552,2026-07-14,PHDC.CA,Buy,15.297,20
ST10839,U3552,2026-07-05,PHDC.CA,Buy,14.561,500
ST10840,U3552,2026-05-13,PRMH.CA,Buy,2.691,50
ST10841,U3552,2026-05-04,FWRY.CA,Buy,18.897,100
ST10842,U3553,2026-07-14,ARAB.CA,Buy,0.247,100
ST10843,U3555,2026-07-08,PHDC.CA,Buy,14.713,100
ST10844,U3555,2026-06-17,FWRY.CA,Buy,18.681,200
ST10845,U3561,2026-06-28,FWRY.CA,Buy,19.426,500
ST10846,U3561,2026-05-21,FWRY.CA,Buy,18.915,50
ST10847,U3566,2026-05-17,ESAC.CA,Buy,0.154,500
ST10848,U3566,2026-05-12,ARAB.CA,Buy,0.247,300
ST10849,U3568,2026-07-12,FWRY.CA,Buy,19.765,10
ST10850,U3568,2026-07-13,ARAB.CA,Buy,0.242,200
ST10851,U3572,2026-06-25,AMOC.CA,Buy,7.93,100
ST10852,U3572,2026-06-24,PHDC.CA,Buy,15.36,1500
ST10853,U3573,2026-07-15,ESAC.CA,Buy,0.153,200
ST10854,U3573,2026-07-12,FWRY.CA,Buy,18.768,40
ST10855,U3576,2026-07-12,PRMH.CA,Buy,2.722,200
ST10856,U3586,2026-06-08,FWRY.CA,Buy,19.254,100
ST10857,U3588,2026-05-26,ARAB.CA,Buy,0.254,500
ST10858,U3588,2026-05-28,PRMH.CA,Buy,2.716,200
ST10859,U3589,2026-06-15,PRMH.CA,Buy,2.689,20
ST10860,U3589,2026-06-17,PHDC.CA,Buy,15.082,20
ST10861,U3594,2026-05-11,ARAB.CA,Buy,0.242,2500
ST10862,U3594,2026-05-13,ARAB.CA,Sell,0.249,10
ST10863,U3594,2026-06-25,PHDC.CA,Buy,15.357,100
ST10864,U3594,2026-07-14,PRMH.CA,Buy,2.814,40
ST10865,U3594,2026-06-10,FWRY.CA,Buy,19.316,200
ST10866,U3594,2026-07-14,ARAB.CA,Buy,0.238,40
ST10867,U3594,2026-06-29,FWRY.CA,Buy,19.519,60
ST10868,U3596,2026-07-01,ARAB.CA,Buy,0.244,50
ST10869,U3600,2026-07-14,PRMH.CA,Buy,2.735,20
ST10870,U3602,2026-07-15,PHDC.CA,Buy,14.466,100
ST10871,U3606,2026-07-12,ARAB.CA,Buy,0.244,200
ST10872,U3613,2026-06-07,PRMH.CA,Buy,2.751,40
ST10873,U3613,2026-06-15,PHDC.CA,Buy,14.958,200
ST10874,U3613,2026-07-02,PRMH.CA,Buy,2.795,40
ST10875,U3618,2026-06-30,ESAC.CA,Buy,0.15,500
ST10876,U3618,2026-06-07,FWRY.CA,Buy,19.174,100
ST10877,U3618,2026-06-07,ESAC.CA,Buy,0.154,40
ST10878,U3618,2026-06-09,ARAB.CA,Buy,0.238,500
ST10879,U3620,2026-07-09,AMOC.CA,Buy,8.126,10
ST10880,U3620,2026-06-25,PRMH.CA,Buy,2.651,40
ST10881,U3620,2026-05-17,ESAC.CA,Buy,0.148,10
ST10882,U3620,2026-04-13,FWRY.CA,Buy,19.244,20
ST10883,U3620,2026-07-15,PHDC.CA,Buy,15.212,100
ST10884,U3620,2026-07-02,PHDC.CA,Sell,15.19,40
ST10885,U3627,2026-07-07,ESAC.CA,Buy,0.154,50
ST10886,U3627,2026-06-02,ESAC.CA,Sell,0.151,20
ST10887,U3627,2026-06-02,PHDC.CA,Buy,14.873,40
ST10888,U3627,2026-06-07,ESAC.CA,Buy,0.15,100
ST10889,U3627,2026-04-22,AMOC.CA,Buy,8.268,20
ST10890,U3628,2026-07-09,ESAC.CA,Buy,0.146,100
ST10891,U3633,2026-07-14,AMOC.CA,Buy,8.327,50
ST10892,U3634,2026-06-30,AMOC.CA,Buy,8.004,100
ST10893,U3634,2026-06-03,PRMH.CA,Buy,2.667,50
ST10894,U3635,2026-06-18,PHDC.CA,Buy,15.039,20
ST10895,U3635,2026-06-28,ARAB.CA,Buy,0.246,50
ST10896,U3637,2026-07-12,AMOC.CA,Buy,8.119,200
ST10897,U3640,2026-07-06,FWRY.CA,Buy,18.695,10
ST10898,U3640,2026-06-15,FWRY.CA,Buy,19.033,200
ST10899,U3640,2026-05-24,ARAB.CA,Buy,0.249,300
ST10900,U3653,2026-07-13,PRMH.CA,Buy,2.672,100
ST10901,U3657,2026-06-08,PHDC.CA,Buy,14.569,500
ST10902,U3660,2026-07-09,AMOC.CA,Buy,8.218,50
ST10903,U3660,2026-06-14,PHDC.CA,Buy,14.47,500
ST10904,U3660,2026-05-25,ESAC.CA,Buy,0.148,200
ST10905,U3660,2026-05-25,AMOC.CA,Buy,8.033,20
ST10906,U3660,2026-05-07,ESAC.CA,Sell,0.154,100
ST10907,U3663,2026-07-06,PHDC.CA,Buy,14.834,20
ST10908,U3663,2026-07-14,AMOC.CA,Buy,8.263,50
ST10909,U3666,2026-05-24,ARAB.CA,Buy,0.252,10
ST10910,U3666,2026-06-07,PHDC.CA,Buy,14.988,10
ST10911,U3667,2026-07-15,FWRY.CA,Buy,18.806,20
ST10912,U3667,2026-05-11,AMOC.CA,Buy,7.918,100
ST10913,U3667,2026-06-03,ARAB.CA,Buy,0.243,500
ST10914,U3667,2026-05-19,AMOC.CA,Buy,8.141,20
ST10915,U3667,2026-06-28,AMOC.CA,Buy,7.986,500
ST10916,U3667,2026-05-04,ARAB.CA,Buy,0.252,50
ST10917,U3681,2026-07-01,AMOC.CA,Buy,7.799,60
ST10918,U3681,2026-07-02,PHDC.CA,Buy,14.49,40
ST10919,U3681,2026-07-05,ARAB.CA,Buy,0.241,10
ST10920,U3681,2026-07-01,ARAB.CA,Buy,0.253,200
ST10921,U3681,2026-06-07,PHDC.CA,Buy,15.009,40
ST10922,U3681,2026-07-08,ESAC.CA,Buy,0.15,40
ST10923,U3681,2026-07-02,FWRY.CA,Buy,19.748,20
ST10924,U3685,2026-07-05,FWRY.CA,Buy,19.586,20
ST10925,U3685,2026-07-14,PHDC.CA,Buy,15.355,20
ST10926,U3686,2026-05-05,PHDC.CA,Buy,14.52,200
ST10927,U3686,2026-05-19,ARAB.CA,Buy,0.246,1000
ST10928,U3686,2026-06-25,AMOC.CA,Buy,8.121,40
ST10929,U3686,2026-05-04,ESAC.CA,Buy,0.154,500
ST10930,U3686,2026-06-15,ARAB.CA,Buy,0.245,50
ST10931,U3686,2026-07-08,FWRY.CA,Buy,19.034,50
ST10932,U3690,2026-04-30,AMOC.CA,Buy,8.177,100
ST10933,U3691,2026-07-12,PRMH.CA,Buy,2.75,500
ST10934,U3692,2026-06-04,PRMH.CA,Buy,2.775,20
ST10935,U3692,2026-06-17,PHDC.CA,Buy,14.463,50
ST10936,U3692,2026-06-07,ESAC.CA,Buy,0.145,50
ST10937,U3692,2026-07-08,PHDC.CA,Sell,14.356,50
ST10938,U3697,2026-05-07,PRMH.CA,Buy,2.745,100
ST10939,U3704,2026-06-25,PRMH.CA,Buy,2.686,20
ST10940,U3704,2026-06-24,ARAB.CA,Buy,0.243,100
ST10941,U3707,2026-06-23,AMOC.CA,Buy,7.857,50
ST10942,U3708,2026-07-13,PHDC.CA,Buy,15.305,100
ST10943,U3710,2026-07-13,PRMH.CA,Buy,2.684,100
ST10944,U3710,2026-06-11,PRMH.CA,Sell,2.768,10
ST10945,U3714,2026-07-05,FWRY.CA,Buy,19.312,40
ST10946,U3714,2026-07-09,ARAB.CA,Buy,0.253,500
ST10947,U3714,2026-06-18,ARAB.CA,Sell,0.242,20
ST10948,U3714,2026-07-14,FWRY.CA,Sell,18.811,40
ST10949,U3718,2026-06-14,PRMH.CA,Buy,2.659,200
ST10950,U3718,2026-06-09,AMOC.CA,Buy,8.115,100
ST10951,U3723,2026-07-05,ARAB.CA,Buy,0.25,50
ST10952,U3726,2026-07-12,PRMH.CA,Buy,2.719,50
ST10953,U3726,2026-06-30,ESAC.CA,Buy,0.149,100
ST10954,U3726,2026-07-01,AMOC.CA,Buy,8.298,20
ST10955,U3726,2026-06-29,AMOC.CA,Buy,7.875,20
ST10956,U3728,2026-06-11,ARAB.CA,Buy,0.242,20
ST10957,U3728,2026-05-31,PHDC.CA,Buy,15.083,10
ST10958,U3728,2026-07-01,PRMH.CA,Buy,2.807,80
ST10959,U3728,2026-06-02,AMOC.CA,Buy,7.826,60
ST10960,U3728,2026-07-05,ARAB.CA,Buy,0.249,100
ST10961,U3728,2026-06-11,PRMH.CA,Buy,2.674,1000
ST10962,U3728,2026-06-03,FWRY.CA,Buy,18.958,40
ST10963,U3735,2026-07-08,ARAB.CA,Buy,0.247,600
ST10964,U3735,2026-05-26,AMOC.CA,Buy,8.124,200
ST10965,U3736,2026-05-24,AMOC.CA,Buy,8.18,10
ST10966,U3740,2026-06-21,PRMH.CA,Buy,2.802,500
ST10967,U3740,2026-07-05,PHDC.CA,Buy,14.391,100
ST10968,U3746,2026-05-31,ARAB.CA,Buy,0.244,40
ST10969,U3746,2026-07-02,PRMH.CA,Buy,2.763,20
ST10970,U3748,2026-06-21,FWRY.CA,Buy,19.124,500
ST10971,U3748,2026-06-28,AMOC.CA,Buy,8.3,10
ST10972,U3754,2026-06-18,PHDC.CA,Buy,14.506,40
ST10973,U3757,2026-06-29,AMOC.CA,Buy,7.929,100
ST10974,U3757,2026-07-01,PRMH.CA,Buy,2.774,50
ST10975,U3757,2026-06-24,AMOC.CA,Sell,8.006,50
ST10976,U3757,2026-06-24,PHDC.CA,Buy,15.366,20
ST10977,U3757,2026-06-30,ESAC.CA,Buy,0.152,500
ST10978,U3760,2026-05-04,FWRY.CA,Buy,19.261,100
ST10979,U3760,2026-04-22,PRMH.CA,Buy,2.645,50
ST10980,U3771,2026-07-12,ESAC.CA,Buy,0.152,100
ST10981,U3773,2026-07-05,PRMH.CA,Buy,2.702,500
ST10982,U3775,2026-07-08,PRMH.CA,Buy,2.743,500
ST10983,U3775,2026-07-08,ARAB.CA,Buy,0.251,500
ST10984,U3775,2026-07-14,AMOC.CA,Buy,8.283,10
ST10985,U3777,2026-06-10,FWRY.CA,Buy,19.677,10
ST10986,U3779,2026-06-22,FWRY.CA,Buy,18.845,40
ST10987,U3779,2026-06-11,ESAC.CA,Buy,0.154,500
ST10988,U3779,2026-06-08,ARAB.CA,Buy,0.251,200
ST10989,U3779,2026-06-29,ESAC.CA,Buy,0.146,100
ST10990,U3780,2026-04-29,ARAB.CA,Buy,0.246,100
ST10991,U3782,2026-06-15,AMOC.CA,Buy,8.005,20
ST10992,U3782,2026-05-18,FWRY.CA,Buy,19.3,10
ST10993,U3782,2026-06-16,ESAC.CA,Buy,0.152,40
ST10994,U3784,2026-05-14,FWRY.CA,Buy,19.145,100
ST10995,U3784,2026-05-03,FWRY.CA,Buy,19.447,100
ST10996,U3798,2026-05-19,PRMH.CA,Buy,2.659,40
ST10997,U3798,2026-07-05,PRMH.CA,Sell,2.741,40
ST10998,U3803,2026-05-04,FWRY.CA,Buy,19.071,100
ST10999,U3803,2026-05-07,ARAB.CA,Buy,0.243,100
ST11000,U3803,2026-05-05,ARAB.CA,Buy,0.249,10
ST11001,U3805,2026-06-28,FWRY.CA,Buy,19.565,50
ST11002,U3805,2026-07-08,AMOC.CA,Buy,8.11,50
ST11003,U3805,2026-06-14,ARAB.CA,Buy,0.252,100
ST11004,U3806,2026-06-11,FWRY.CA,Buy,19.972,20
ST11005,U3806,2026-06-23,FWRY.CA,Buy,19.562,10
ST11006,U3811,2026-06-04,FWRY.CA,Buy,19.275,20
ST11007,U3816,2026-06-03,ARAB.CA,Buy,0.254,500
ST11008,U3816,2026-05-27,PHDC.CA,Buy,15.159,500
ST11009,U3818,2026-06-25,ARAB.CA,Buy,0.253,50
ST11010,U3818,2026-04-26,ESAC.CA,Buy,0.148,200
ST11011,U3822,2026-05-04,AMOC.CA,Buy,7.796,10
ST11012,U3826,2026-06-15,AMOC.CA,Buy,7.792,10
ST11013,U3826,2026-07-09,PRMH.CA,Buy,2.8,20
ST11014,U3834,2026-07-09,PHDC.CA,Buy,14.582,20
ST11015,U3834,2026-05-12,AMOC.CA,Buy,7.889,40
ST11016,U3834,2026-05-21,PHDC.CA,Sell,14.667,20
ST11017,U3835,2026-06-14,ARAB.CA,Buy,0.243,100
ST11018,U3835,2026-07-13,PRMH.CA,Buy,2.707,500
ST11019,U3837,2026-06-30,PRMH.CA,Buy,2.751,50
ST11020,U3837,2026-06-30,FWRY.CA,Buy,19.381,40
ST11021,U3837,2026-07-12,AMOC.CA,Buy,7.814,500
ST11022,U3837,2026-07-05,PHDC.CA,Buy,14.456,500
ST11023,U3838,2026-07-14,PRMH.CA,Buy,2.702,10
ST11024,U3838,2026-07-12,AMOC.CA,Buy,7.808,500
ST11025,U3842,2026-07-08,ARAB.CA,Buy,0.24,500
ST11026,U3842,2026-06-30,ARAB.CA,Buy,0.246,500
ST11027,U3844,2026-06-25,AMOC.CA,Buy,7.954,200
ST11028,U3847,2026-06-14,AMOC.CA,Buy,7.779,200
ST11029,U3849,2026-06-28,AMOC.CA,Buy,8.087,100
ST11030,U3849,2026-07-13,FWRY.CA,Buy,19.881,500
ST11031,U3849,2026-07-09,PHDC.CA,Buy,15.269,10
ST11032,U3851,2026-05-25,PRMH.CA,Buy,2.81,10
ST11033,U3851,2026-06-02,ESAC.CA,Buy,0.147,100
ST11034,U3851,2026-05-19,FWRY.CA,Buy,19.642,20
ST11035,U3856,2026-07-02,PHDC.CA,Buy,15.343,500
ST11036,U3859,2026-06-24,PHDC.CA,Buy,14.52,20
ST11037,U3859,2026-06-15,FWRY.CA,Buy,19.806,20
ST11038,U3859,2026-07-01,ARAB.CA,Buy,0.247,500
ST11039,U3859,2026-06-23,PHDC.CA,Buy,15.197,200
ST11040,U3862,2026-07-14,ESAC.CA,Buy,0.154,1000
ST11041,U3863,2026-04-30,PRMH.CA,Buy,2.709,500
ST11042,U3865,2026-06-14,FWRY.CA,Buy,19.54,20
ST11043,U3868,2026-06-25,PRMH.CA,Buy,2.72,40
ST11044,U3868,2026-06-24,ESAC.CA,Buy,0.145,40
ST11045,U3869,2026-07-15,FWRY.CA,Buy,18.972,10
ST11046,U3869,2026-07-09,ESAC.CA,Buy,0.152,10
ST11047,U3869,2026-06-15,PRMH.CA,Buy,2.711,10
ST11048,U3869,2026-07-05,PRMH.CA,Buy,2.691,100
