order_id,user_id,order_date,stock_symbol,order_type,order_status,price,quantity
O5376,U1286,2026-06-14,ARAB.CA,Buy,Completed,0.251,500
O5377,U1286,2026-07-09,ESAC.CA,Buy,Completed,0.146,2500
O5378,U1286,2026-06-09,ARAB.CA,Buy,Active,0.24,40
O5379,U1286,2026-05-27,ESAC.CA,Buy,Active,0.149,2500
O5380,U1286,2026-06-09,AMOC.CA,Buy,Active,8.187,600
O5381,U1286,2026-05-03,AMOC.CA,Buy,Completed,8.164,100
O5382,U1286,2026-07-14,AMOC.CA,Sell,Completed,8.137,10
O5383,U1286,2026-06-25,AMOC.CA,Buy,Completed,8.181,40
O5384,U1296,2026-07-07,FWRY.CA,Buy,Completed,18.844,40
O5385,U1296,2026-06-21,AMOC.CA,Buy,Canceled,8.061,500
O5386,U1296,2026-06-30,FWRY.CA,Buy,Completed,18.765,500
O5387,U1301,2026-07-14,PHDC.CA,Buy,Active,15.047,200
O5388,U1306,2026-07-15,PHDC.CA,Buy,Completed,15.171,500
O5389,U1306,2026-07-14,ARAB.CA,Buy,Active,0.252,100
O5390,U1306,2026-07-12,AMOC.CA,Buy,Completed,8.279,50
O5391,U1306,2026-07-15,AMOC.CA,Sell,Active,7.927,100
O5392,U1307,2026-05-14,PRMH.CA,Buy,Active,2.7,200
O5393,U1307,2026-05-12,PHDC.CA,Buy,Active,15.253,200
O5394,U1307,2026-04-29,ARAB.CA,Buy,Canceled,0.239,200
O5395,U1307,2026-06-09,ARAB.CA,Buy,Canceled,0.239,500
O5396,U1307,2026-06-09,PHDC.CA,Buy,Active,14.374,1000
O5397,U1307,2026-05-03,ESAC.CA,Buy,Completed,0.148,10
O5398,U1308,2026-07-05,PRMH.CA,Buy,Completed,2.757,40
O5399,U1308,2026-07-08,PHDC.CA,Buy,Active,14.789,100
O5400,U1308,2026-06-30,PHDC.CA,Buy,Active,15.2,120
O5401,U1308,2026-06-15,FWRY.CA,Buy,Completed,18.691,20
O5402,U1308,2026-07-05,ESAC.CA,Buy,Canceled,0.149,500
O5403,U1308,2026-07-13,AMOC.CA,Buy,Active,8.077,250
O5404,U1308,2026-07-12,ESAC.CA,Buy,Active,0.145,20
O5405,U1319,2026-05-17,PRMH.CA,Buy,Canceled,2.723,2500
O5406,U1319,2026-07-05,PHDC.CA,Buy,Active,14.877,2500
O5407,U1319,2026-04-30,AMOC.CA,Buy,Completed,8.267,100
O5408,U1319,2026-07-12,FWRY.CA,Buy,Completed,19.664,2500
O5409,U1319,2026-06-22,ARAB.CA,Buy,Active,0.251,100
O5410,U1319,2026-06-14,AMOC.CA,Buy,Completed,7.833,300
O5411,U1319,2026-06-21,FWRY.CA,Sell,Completed,19.021,400
O5412,U1319,2026-06-16,ESAC.CA,Buy,Completed,0.152,500
O5413,U1323,2026-06-30,ESAC.CA,Buy,Active,0.147,100
O5414,U1328,2026-06-18,ESAC.CA,Buy,Completed,0.151,20
O5415,U1328,2026-05-26,ARAB.CA,Buy,Active,0.246,40
O5416,U1330,2026-07-12,FWRY.CA,Buy,Active,19.602,20
O5417,U1330,2026-06-25,PRMH.CA,Buy,Completed,2.671,20
O5418,U1330,2026-06-18,ARAB.CA,Buy,Completed,0.247,100
O5419,U1332,2026-07-12,PRMH.CA,Buy,Canceled,2.81,20
O5420,U1335,2026-05-25,ESAC.CA,Buy,Canceled,0.152,50
O5421,U1336,2026-04-22,ESAC.CA,Buy,Completed,0.148,20
O5422,U1337,2026-07-14,AMOC.CA,Buy,Completed,8.189,50
O5423,U1337,2026-07-01,AMOC.CA,Buy,Completed,8.183,50
O5424,U1338,2026-06-24,FWRY.CA,Buy,Active,18.994,40
O5425,U1338,2026-05-14,ESAC.CA,Buy,Completed,0.146,50
O5426,U1343,2026-06-30,FWRY.CA,Buy,Canceled,18.699,250
O5427,U1343,2026-06-25,AMOC.CA,Buy,Completed,7.854,120
O5428,U1343,2026-06-09,AMOC.CA,Buy,Completed,8.039,100
O5429,U1343,2026-06-03,AMOC.CA,Sell,Completed,7.987,200
O5430,U1343,2026-05-24,PHDC.CA,Buy,Active,14.915,10
O5431,U1343,2026-07-06,PHDC.CA,Buy,Completed,14.992,20
O5432,U1343,2026-06-07,PHDC.CA,Buy,Completed,14.36,200
O5433,U1343,2026-07-05,PRMH.CA,Buy,Completed,2.702,40
O5434,U1343,2026-05-31,ARAB.CA,Buy,Completed,0.239,20
O5435,U1343,2026-05-28,ARAB.CA,Buy,Canceled,0.251,100
O5436,U1343,2026-06-02,FWRY.CA,Buy,Completed,19.118,500
O5437,U1349,2026-07-09,FWRY.CA,Buy,Active,18.986,100
O5438,U1351,2026-07-08,FWRY.CA,Buy,Completed,19.28,20
O5439,U1352,2026-04-26,PHDC.CA,Buy,Completed,14.671,120
O5440,U1352,2026-07-15,ARAB.CA,Buy,Completed,0.239,200
O5441,U1352,2026-07-13,PRMH.CA,Buy,Completed,2.7,500
O5442,U1352,2026-04-14,PRMH.CA,Sell,Active,2.724,250
O5443,U1353,2026-07-05,FWRY.CA,Buy,Completed,19.46,40
O5444,U1353,2026-07-02,PHDC.CA,Buy,Canceled,14.681,200
O5445,U1353,2026-07-13,PRMH.CA,Buy,Completed,2.786,100
O5446,U1356,2026-06-25,ESAC.CA,Buy,Completed,0.146,50
O5447,U1356,2026-07-05,AMOC.CA,Buy,Completed,7.956,40
O5448,U1356,2026-07-13,ARAB.CA,Buy,Canceled,0.242,20
O5449,U1356,2026-06-18,FWRY.CA,Buy,Completed,18.889,40
O5450,U1358,2026-07-14,ESAC.CA,Buy,Active,0.153,120
O5451,U1358,2026-05-28,AMOC.CA,Buy,Active,8.317,80
O5452,U1358,2026-05-25,PHDC.CA,Buy,Completed,14.912,40
O5453,U1358,2026-06-15,PHDC.CA,Buy,Completed,15.015,100
O5454,U1358,2026-07-09,ARAB.CA,Buy,Completed,0.247,500
O5455,U1358,2026-06-21,ARAB.CA,Buy,Active,0.237,100
O5456,U1358,2026-07-06,FWRY.CA,Buy,Completed,18.938,100
O5457,U1358,2026-07-05,PRMH.CA,Buy,Completed,2.793,50
O5458,U1358,2026-06-14,PRMH.CA,Sell,Completed,2.696,400
O5459,U1358,2026-05-24,FWRY.CA,Buy,Active,18.804,200
O5460,U1359,2026-07-12,ARAB.CA,Buy,Active,0.241,20
O5461,U1359,2026-07-14,AMOC.CA,Buy,Active,7.894,100
O5462,U1359,2026-07-05,AMOC.CA,Buy,Completed,8.206,50
O5463,U1359,2026-07-06,ESAC.CA,Buy,Completed,0.15,500
O5464,U1362,2026-07-06,PHDC.CA,Buy,Completed,15.152,40
O5465,U1362,2026-07-15,FWRY.CA,Buy,Completed,19.245,10
O5466,U1362,2026-07-07,PRMH.CA,Buy,Canceled,2.664,50
O5467,U1362,2026-07-07,AMOC.CA,Buy,Completed,8.265,100
O5468,U1362,2026-07-13,FWRY.CA,Buy,Completed,19.561,40
O5469,U1363,2026-06-21,AMOC.CA,Buy,Completed,8.236,2500
O5470,U1363,2026-07-06,PHDC.CA,Buy,Completed,15.01,50
O5471,U1363,2026-06-17,ESAC.CA,Buy,Active,0.153,40
O5472,U1363,2026-06-28,PHDC.CA,Buy,Completed,14.342,200
O5473,U1363,2026-07-09,AMOC.CA,Buy,Completed,8.249,100
O5474,U1363,2026-07-02,FWRY.CA,Buy,Canceled,19.372,200
O5475,U1363,2026-07-09,PRMH.CA,Buy,Active,2.77,10
O5476,U1365,2026-06-07,ARAB.CA,Buy,Completed,0.242,40
O5477,U1372,2026-07-05,ARAB.CA,Buy,Active,0.251,20
O5478,U1374,2026-06-21,PHDC.CA,Buy,Completed,14.358,80
O5479,U1374,2026-07-07,AMOC.CA,Buy,Active,8.285,200
O5480,U1374,2026-07-06,PRMH.CA,Buy,Completed,2.674,50
O5481,U1374,2026-06-23,AMOC.CA,Buy,Completed,8.317,30
O5482,U1374,2026-07-13,ARAB.CA,Buy,Completed,0.245,20
O5483,U1374,2026-07-06,PRMH.CA,Sell,Active,2.798,2500
O5484,U1374,2026-07-08,FWRY.CA,Buy,Completed,19.9,80
O5485,U1374,2026-07-14,ARAB.CA,Buy,Canceled,0.253,50
O5486,U1374,2026-07-12,AMOC.CA,Sell,Active,7.856,20
O5487,U1375,2026-06-03,ARAB.CA,Buy,Completed,0.242,400
O5488,U1375,2026-06-22,PHDC.CA,Buy,Completed,14.795,200
O5489,U1375,2026-07-07,ESAC.CA,Buy,Completed,0.145,50
O5490,U1375,2026-06-11,PHDC.CA,Buy,Completed,15.029,40
O5491,U1378,2026-07-15,PHDC.CA,Buy,Completed,15.168,100
O5492,U1378,2026-07-15,ESAC.CA,Buy,Completed,0.15,20
O5493,U1380,2026-07-07,PRMH.CA,Buy,Completed,2.809,10
O5494,U1380,2026-06-23,FWRY.CA,Buy,Canceled,19.26,500
O5495,U1382,2026-06-15,ESAC.CA,Buy,Completed,0.148,100
O5496,U1382,2026-06-14,PHDC.CA,Buy,Completed,14.394,1500
O5497,U1382,2026-07-01,FWRY.CA,Buy,Completed,19.073,200
O5498,U1382,2026-06-24,FWRY.CA,Sell,Completed,18.926,150
O5499,U1383,2026-06-21,AMOC.CA,Buy,Completed,7.99,200
O5500,U1383,2026-06-25,FWRY.CA,Buy,Completed,19.865,10
O5501,U1383,2026-05-31,FWRY.CA,Buy,Active,18.913,50
O5502,U1384,2026-06-16,ESAC.CA,Buy,Completed,0.15,100
O5503,U1384,2026-06-03,ARAB.CA,Buy,Completed,0.253,200
O5504,U1384,2026-06-14,PRMH.CA,Buy,Canceled,2.818,100
O5505,U1391,2026-07-12,AMOC.CA,Buy,Completed,8.247,10
O5506,U1398,2026-07-12,FWRY.CA,Buy,Completed,18.986,100
O5507,U1398,2026-07-06,ESAC.CA,Buy,Completed,0.15,40
O5508,U1401,2026-06-15,PHDC.CA,Buy,Active,14.839,50
O5509,U1401,2026-07-05,PRMH.CA,Buy,Completed,2.821,40
O5510,U1401,2026-06-30,PHDC.CA,Buy,Canceled,15.328,20
O5511,U1401,2026-07-15,ARAB.CA,Buy,Completed,0.239,50
O5512,U1401,2026-06-23,FWRY.CA,Buy,Completed,19.01,50
O5513,U1401,2026-06-24,FWRY.CA,Buy,Completed,19.94,10
O5514,U1401,2026-06-10,ESAC.CA,Buy,Completed,0.154,500
O5515,U1402,2026-07-15,AMOC.CA,Buy,Active,8.318,500
O5516,U1410,2026-07-13,FWRY.CA,Buy,Completed,19.823,100
O5517,U1425,2026-07-01,ESAC.CA,Buy,Completed,0.148,10
O5518,U1425,2026-07-14,ARAB.CA,Buy,Canceled,0.25,100
O5519,U1425,2026-07-07,ARAB.CA,Buy,Completed,0.25,40
O5520,U1427,2026-07-13,ARAB.CA,Buy,Completed,0.244,40
O5521,U1430,2026-07-12,FWRY.CA,Buy,Completed,19.768,500
O5522,U1430,2026-07-14,PHDC.CA,Buy,Completed,15.096,200
O5523,U1430,2026-07-15,FWRY.CA,Buy,Completed,19.752,10
O5524,U1430,2026-07-02,AMOC.CA,Buy,Completed,8.045,10
O5525,U1430,2026-07-15,AMOC.CA,Sell,Completed,8.25,50
O5526,U1430,2026-07-06,FWRY.CA,Buy,Canceled,19.919,20
O5527,U1431,2026-05-19,AMOC.CA,Buy,Canceled,7.832,40
O5528,U1431,2026-07-02,PHDC.CA,Buy,Canceled,15.083,200
O5529,U1431,2026-07-06,FWRY.CA,Buy,Completed,19.369,50
O5530,U1431,2026-06-24,ESAC.CA,Buy,Canceled,0.148,200
O5531,U1432,2026-06-30,AMOC.CA,Buy,Active,8.098,10
O5532,U1432,2026-06-28,AMOC.CA,Buy,Active,7.977,500
O5533,U1432,2026-06-22,AMOC.CA,Buy,Active,8.284,250
O5534,U1432,2026-06-23,ARAB.CA,Buy,Active,0.243,40
O5535,U1432,2026-06-23,FWRY.CA,Buy,Active,18.705,40
O5536,U1432,2026-06-30,ARAB.CA,Buy,Completed,0.254,200
O5537,U1432,2026-06-18,FWRY.CA,Buy,Completed,18.731,100
O5538,U1435,2026-07-14,PHDC.CA,Buy,Completed,14.726,200
O5539,U1435,2026-07-07,ARAB.CA,Buy,Completed,0.246,40
O5540,U1435,2026-07-02,ESAC.CA,Buy,Canceled,0.155,200
O5541,U1442,2026-05-24,ESAC.CA,Buy,Completed,0.146,50
O5542,U1442,2026-06-22,PRMH.CA,Buy,Completed,2.649,50
O5543,U1442,2026-06-25,ARAB.CA,Buy,Completed,0.247,200
O5544,U1442,2026-06-28,ARAB.CA,Sell,Canceled,0.248,100
O5545,U1443,2026-07-07,PHDC.CA,Buy,Completed,14.407,10
O5546,U1443,2026-06-15,ARAB.CA,Buy,Completed,0.241,10
O5547,U1445,2026-07-06,ARAB.CA,Buy,Active,0.246,100
O5548,U1445,2026-07-09,PHDC.CA,Buy,Active,14.568,50
O5549,U1445,2026-06-17,PHDC.CA,Buy,Active,14.939,10
O5550,U1445,2026-05-24,AMOC.CA,Buy,Canceled,7.828,50
O5551,U1447,2026-04-29,PHDC.CA,Buy,Active,15.275,20
O5552,U1447,2026-04-29,FWRY.CA,Buy,Completed,19.122,50
O5553,U1447,2026-07-07,PRMH.CA,Buy,Completed,2.81,10
O5554,U1447,2026-06-25,AMOC.CA,Buy,Canceled,8.159,10
O5555,U1448,2026-05-18,PRMH.CA,Buy,Completed,2.799,10
O5556,U1448,2026-06-07,PRMH.CA,Buy,Completed,2.654,40
O5557,U1448,2026-06-29,ARAB.CA,Buy,Completed,0.254,100
O5558,U1448,2026-05-10,FWRY.CA,Buy,Completed,19.043,500
O5559,U1451,2026-07-12,AMOC.CA,Buy,Completed,7.984,2500
O5560,U1451,2026-07-14,ESAC.CA,Buy,Completed,0.153,40
O5561,U1454,2026-06-15,PHDC.CA,Buy,Active,14.391,40
O5562,U1454,2026-05-25,ESAC.CA,Buy,Completed,0.152,100
O5563,U1454,2026-06-03,ARAB.CA,Buy,Completed,0.252,100
O5564,U1454,2026-06-28,PHDC.CA,Buy,Completed,15.254,10
O5565,U1455,2026-06-30,FWRY.CA,Buy,Active,18.68,300
O5566,U1455,2026-07-14,PHDC.CA,Buy,Canceled,15.346,30
O5567,U1455,2026-06-29,FWRY.CA,Buy,Completed,19.663,20
O5568,U1455,2026-07-07,ARAB.CA,Buy,Completed,0.251,50
O5569,U1455,2026-07-13,ESAC.CA,Buy,Completed,0.15,500
O5570,U1455,2026-07-13,PHDC.CA,Buy,Active,14.594,20
O5571,U1458,2026-07-05,AMOC.CA,Buy,Canceled,8.326,20
O5572,U1458,2026-05-11,PHDC.CA,Buy,Completed,14.571,10
O5573,U1458,2026-06-02,ESAC.CA,Buy,Completed,0.152,100
O5574,U1458,2026-05-05,AMOC.CA,Buy,Completed,8.077,10
O5575,U1458,2026-05-25,ESAC.CA,Buy,Active,0.146,10
O5576,U1458,2026-06-09,ESAC.CA,Buy,Canceled,0.145,20
O5577,U1458,2026-07-12,ESAC.CA,Buy,Completed,0.145,10
O5578,U1459,2026-07-12,PHDC.CA,Buy,Completed,14.437,50
O5579,U1459,2026-06-16,PRMH.CA,Buy,Completed,2.793,40
O5580,U1459,2026-06-29,PHDC.CA,Buy,Completed,15.343,10
O5581,U1459,2026-05-14,AMOC.CA,Buy,Completed,7.898,500
O5582,U1459,2026-06-04,ESAC.CA,Buy,Canceled,0.154,200
O5583,U1459,2026-06-08,PHDC.CA,Buy,Canceled,15.364,50
O5584,U1461,2026-07-08,PRMH.CA,Buy,Canceled,2.664,10
O5585,U1461,2026-06-17,AMOC.CA,Buy,Completed,7.983,40
O5586,U1461,2026-06-10,PRMH.CA,Buy,Completed,2.655,10
O5587,U1461,2026-06-30,PHDC.CA,Buy,Completed,14.992,200
O5588,U1461,2026-06-15,ARAB.CA,Buy,Completed,0.247,20
O5589,U1461,2026-06-07,FWRY.CA,Buy,Completed,18.906,500
O5590,U1463,2026-07-14,PHDC.CA,Buy,Completed,14.713,40
O5591,U1463,2026-07-05,PHDC.CA,Buy,Completed,14.521,500
O5592,U1463,2026-07-13,PHDC.CA,Buy,Active,14.483,200
O5593,U1463,2026-07-14,PRMH.CA,Buy,Completed,2.752,100
O5594,U1465,2026-07-14,FWRY.CA,Buy,Completed,19.444,10
O5595,U1469,2026-06-30,AMOC.CA,Buy,Completed,7.916,500
O5596,U1469,2026-06-28,ESAC.CA,Buy,Completed,0.154,10
O5597,U1469,2026-06-25,AMOC.CA,Buy,Completed,8.301,40
O5598,U1470,2026-06-28,ARAB.CA,Buy,Completed,0.247,200
O5599,U1470,2026-06-01,FWRY.CA,Buy,Canceled,19.346,200
O5600,U1471,2026-07-09,PHDC.CA,Buy,Active,15.242,500
O5601,U1479,2026-05-20,ESAC.CA,Buy,Completed,0.149,200
O5602,U1479,2026-07-14,ARAB.CA,Buy,Active,0.249,40
O5603,U1479,2026-06-02,AMOC.CA,Buy,Completed,7.862,40
O5604,U1479,2026-06-30,ARAB.CA,Buy,Completed,0.254,20
O5605,U1481,2026-06-29,ARAB.CA,Buy,Completed,0.249,20
O5606,U1481,2026-06-10,PHDC.CA,Buy,Active,14.838,40
O5607,U1483,2026-07-14,PRMH.CA,Buy,Completed,2.736,200
O5608,U1483,2026-07-14,PHDC.CA,Buy,Completed,14.386,50
O5609,U1484,2026-07-06,PHDC.CA,Buy,Canceled,15.151,500
O5610,U1486,2026-05-25,AMOC.CA,Buy,Active,8.03,20
O5611,U1486,2026-06-02,FWRY.CA,Buy,Completed,19.803,80
O5612,U1486,2026-04-27,ESAC.CA,Buy,Completed,0.153,200
O5613,U1486,2026-06-02,FWRY.CA,Buy,Completed,18.798,500
O5614,U1486,2026-07-12,AMOC.CA,Buy,Active,8.064,40
O5615,U1486,2026-07-01,PRMH.CA,Buy,Active,2.799,50
O5616,U1486,2026-05-10,PHDC.CA,Buy,Completed,14.415,500
O5617,U1486,2026-06-14,AMOC.CA,Buy,Completed,7.79,20
O5618,U1486,2026-05-11,AMOC.CA,Sell,Active,7.776,500
O5619,U1488,2026-06-16,PHDC.CA,Buy,Completed,14.942,100
O5620,U1488,2026-06-28,ARAB.CA,Buy,Completed,0.244,500
O5621,U1489,2026-07-15,FWRY.CA,Buy,Completed,19.162,50
O5622,U1489,2026-07-14,AMOC.CA,Buy,Completed,8.008,100
O5623,U1489,2026-07-13,AMOC.CA,Buy,Active,7.827,200
O5624,U1493,2026-07-02,ESAC.CA,Buy,Active,0.151,500
O5625,U1493,2026-06-07,ARAB.CA,Buy,Completed,0.25,10
O5626,U1493,2026-06-08,ARAB.CA,Buy,Canceled,0.247,40
O5627,U1497,2026-07-15,FWRY.CA,Buy,Completed,19.633,50
O5628,U1497,2026-07-09,PRMH.CA,Buy,Completed,2.736,100
O5629,U1497,2026-07-05,ESAC.CA,Buy,Canceled,0.146,500
O5630,U1500,2026-06-29,PRMH.CA,Buy,Completed,2.769,200
O5631,U1500,2026-07-02,PHDC.CA,Buy,Completed,14.89,40
O5632,U1500,2026-07-06,PRMH.CA,Buy,Completed,2.675,10
O5633,U1500,2026-07-05,PHDC.CA,Buy,Active,15.079,40
O5634,U1500,2026-06-25,PRMH.CA,Buy,Completed,2.726,10
O5635,U1501,2026-07-07,ESAC.CA,Buy,Completed,0.146,50
O5636,U1501,2026-05-14,PRMH.CA,Buy,Completed,2.813,10
O5637,U1501,2026-05-05,ARAB.CA,Buy,Completed,0.24,20
O5638,U1502,2026-07-15,PRMH.CA,Buy,Canceled,2.756,100
O5639,U1502,2026-07-13,FWRY.CA,Buy,Canceled,19.418,40
O5640,U1503,2026-06-17,PHDC.CA,Buy,Completed,15.066,20
O5641,U1504,2026-06-22,FWRY.CA,Buy,Completed,18.73,500
O5642,U1504,2026-06-29,PRMH.CA,Buy,Completed,2.766,10
O5643,U1504,2026-06-22,AMOC.CA,Buy,Active,8.242,200
O5644,U1504,2026-06-17,ESAC.CA,Buy,Completed,0.154,200
O5645,U1504,2026-07-15,ARAB.CA,Buy,Completed,0.239,40
O5646,U1504,2026-07-02,PRMH.CA,Sell,Completed,2.734,500
O5647,U1504,2026-07-09,FWRY.CA,Buy,Completed,19.577,200
O5648,U1504,2026-06-21,AMOC.CA,Buy,Completed,8.324,20
O5649,U1508,2026-05-27,PRMH.CA,Buy,Completed,2.714,20
O5650,U1508,2026-07-02,PHDC.CA,Buy,Completed,15.096,20
O5651,U1508,2026-06-09,ARAB.CA,Buy,Completed,0.246,1000
O5652,U1508,2026-07-02,PHDC.CA,Sell,Completed,15.157,50
O5653,U1512,2026-07-14,ESAC.CA,Buy,Active,0.149,150
O5654,U1520,2026-06-02,ARAB.CA,Buy,Canceled,0.239,200
O5655,U1520,2026-06-28,PHDC.CA,Buy,Active,14.911,20
O5656,U1520,2026-06-03,PHDC.CA,Buy,Completed,14.577,50
O5657,U1520,2026-06-09,ARAB.CA,Buy,Active,0.25,100
O5658,U1521,2026-06-21,PRMH.CA,Buy,Completed,2.651,40
O5659,U1521,2026-04-29,ARAB.CA,Buy,Completed,0.253,200
O5660,U1521,2026-04-29,PRMH.CA,Sell,Canceled,2.811,120
O5661,U1521,2026-06-01,ESAC.CA,Buy,Canceled,0.151,40
O5662,U1521,2026-06-01,PRMH.CA,Buy,Completed,2.823,100
O5663,U1521,2026-05-04,AMOC.CA,Buy,Completed,7.84,50
O5664,U1521,2026-07-15,ESAC.CA,Buy,Active,0.152,10
O5665,U1521,2026-06-04,AMOC.CA,Buy,Completed,7.792,50
O5666,U1521,2026-06-02,FWRY.CA,Buy,Completed,19.669,50
O5667,U1528,2026-06-25,PHDC.CA,Buy,Completed,15.28,50
O5668,U1528,2026-05-31,PHDC.CA,Sell,Canceled,14.792,10
O5669,U1528,2026-06-09,ARAB.CA,Buy,Completed,0.25,200
O5670,U1528,2026-05-10,PHDC.CA,Sell,Active,15.056,1500
O5671,U1528,2026-06-22,PHDC.CA,Buy,Completed,15.133,600
O5672,U1528,2026-06-08,ARAB.CA,Buy,Completed,0.238,50
O5673,U1528,2026-06-17,ESAC.CA,Buy,Active,0.15,40
O5674,U1530,2026-06-08,ARAB.CA,Buy,Completed,0.247,100
O5675,U1530,2026-06-21,PHDC.CA,Buy,Active,14.876,500
O5676,U1530,2026-05-24,ESAC.CA,Buy,Completed,0.155,20
O5677,U1530,2026-06-30,ESAC.CA,Buy,Completed,0.154,50
O5678,U1531,2026-06-29,PRMH.CA,Buy,Completed,2.69,20
O5679,U1531,2026-07-06,AMOC.CA,Buy,Completed,7.807,600
O5680,U1531,2026-06-21,AMOC.CA,Buy,Active,8.025,200
O5681,U1534,2026-07-01,ARAB.CA,Buy,Active,0.249,100
O5682,U1534,2026-06-25,PHDC.CA,Buy,Completed,14.893,200
O5683,U1534,2026-06-18,ARAB.CA,Buy,Active,0.253,50
O5684,U1534,2026-06-28,AMOC.CA,Buy,Active,7.954,100
O5685,U1536,2026-06-16,ESAC.CA,Buy,Completed,0.151,50
O5686,U1541,2026-07-08,PHDC.CA,Buy,Completed,15.244,100
O5687,U1541,2026-07-12,AMOC.CA,Buy,Completed,8.199,2500
O5688,U1541,2026-06-23,FWRY.CA,Buy,Active,19.771,500
O5689,U1546,2026-07-14,ARAB.CA,Buy,Canceled,0.252,500
O5690,U1546,2026-07-15,AMOC.CA,Buy,Completed,7.975,500
O5691,U1546,2026-07-14,ARAB.CA,Buy,Completed,0.247,500
O5692,U1547,2026-06-02,FWRY.CA,Buy,Active,19.658,500
O5693,U1547,2026-06-21,ARAB.CA,Buy,Completed,0.238,10
O5694,U1552,2026-06-18,FWRY.CA,Buy,Completed,18.887,200
O5695,U1552,2026-06-23,FWRY.CA,Sell,Completed,19.655,200
O5696,U1552,2026-06-25,FWRY.CA,Buy,Completed,19.437,40
O5697,U1552,2026-07-06,PHDC.CA,Buy,Completed,15.161,100
O5698,U1552,2026-06-18,AMOC.CA,Buy,Active,7.913,40
O5699,U1554,2026-07-15,AMOC.CA,Buy,Completed,8.227,40
O5700,U1554,2026-07-13,ARAB.CA,Buy,Canceled,0.245,200
O5701,U1555,2026-05-26,ARAB.CA,Buy,Completed,0.25,20
O5702,U1555,2026-07-12,ARAB.CA,Buy,Completed,0.252,50
O5703,U1562,2026-07-14,ESAC.CA,Buy,Active,0.15,40
O5704,U1562,2026-07-14,ESAC.CA,Buy,Active,0.15,40
O5705,U1562,2026-07-05,AMOC.CA,Buy,Completed,8.021,10
O5706,U1563,2026-06-03,PHDC.CA,Buy,Completed,14.545,50
O5707,U1563,2026-06-28,ESAC.CA,Buy,Active,0.149,500
O5708,U1563,2026-06-25,ESAC.CA,Buy,Completed,0.152,10
O5709,U1563,2026-07-06,ESAC.CA,Buy,Completed,0.149,40
O5710,U1572,2026-07-15,AMOC.CA,Buy,Active,7.893,200
O5711,U1572,2026-07-12,ARAB.CA,Buy,Completed,0.247,500
O5712,U1573,2026-07-15,ARAB.CA,Buy,Active,0.239,10
O5713,U1573,2026-06-25,ARAB.CA,Buy,Completed,0.24,300
O5714,U1573,2026-07-06,AMOC.CA,Buy,Completed,8.239,100
O5715,U1573,2026-06-15,FWRY.CA,Buy,Active,18.964,20
O5716,U1573,2026-07-02,ESAC.CA,Buy,Completed,0.152,200
O5717,U1573,2026-06-17,PHDC.CA,Buy,Active,14.932,40
O5718,U1576,2026-07-12,PRMH.CA,Buy,Completed,2.792,20
O5719,U1576,2026-07-13,ARAB.CA,Buy,Canceled,0.249,500
O5720,U1578,2026-07-12,ESAC.CA,Buy,Completed,0.15,500
O5721,U1579,2026-05-25,ESAC.CA,Buy,Completed,0.153,100
O5722,U1581,2026-06-17,FWRY.CA,Buy,Completed,19.431,400
O5723,U1581,2026-07-15,PRMH.CA,Buy,Canceled,2.739,20
O5724,U1581,2026-06-29,AMOC.CA,Buy,Completed,7.858,600
O5725,U1581,2026-07-06,ESAC.CA,Buy,Canceled,0.153,250
O5726,U1582,2026-05-10,FWRY.CA,Buy,Completed,19.746,40
O5727,U1582,2026-06-01,ARAB.CA,Buy,Canceled,0.242,50
O5728,U1582,2026-06-07,PHDC.CA,Buy,Completed,14.867,20
O5729,U1582,2026-06-14,ARAB.CA,Buy,Completed,0.253,150
O5730,U1582,2026-06-17,PHDC.CA,Buy,Completed,15.04,500
O5731,U1582,2026-06-25,AMOC.CA,Buy,Completed,8.141,100
O5732,U1582,2026-05-14,PHDC.CA,Sell,Completed,15.166,10
O5733,U1582,2026-06-25,FWRY.CA,Sell,Completed,19.094,400
O5734,U1582,2026-06-23,AMOC.CA,Buy,Active,8.153,50
O5735,U1592,2026-05-07,FWRY.CA,Buy,Completed,18.843,100
O5736,U1592,2026-06-01,AMOC.CA,Buy,Completed,7.894,500
O5737,U1594,2026-07-14,ARAB.CA,Buy,Completed,0.241,40
O5738,U1597,2026-05-31,AMOC.CA,Buy,Completed,8.128,50
O5739,U1597,2026-05-12,AMOC.CA,Buy,Completed,8.147,40
O5740,U1597,2026-07-14,PHDC.CA,Buy,Active,15.159,10
O5741,U1597,2026-05-26,AMOC.CA,Sell,Completed,7.996,100
O5742,U1600,2026-07-01,ARAB.CA,Buy,Completed,0.238,40
O5743,U1602,2026-07-06,FWRY.CA,Buy,Completed,19.84,500
O5744,U1602,2026-06-23,PHDC.CA,Buy,Completed,15.177,500
O5745,U1603,2026-07-13,AMOC.CA,Buy,Completed,7.987,50
O5746,U1603,2026-06-29,PRMH.CA,Buy,Completed,2.721,500
O5747,U1603,2026-07-09,PRMH.CA,Buy,Completed,2.78,200
O5748,U1603,2026-07-15,FWRY.CA,Buy,Completed,19.665,50
O5749,U1603,2026-07-08,PHDC.CA,Buy,Completed,15.21,10
O5750,U1603,2026-07-14,ARAB.CA,Buy,Canceled,0.239,10
O5751,U1603,2026-07-06,ARAB.CA,Buy,Completed,0.245,500
O5752,U1609,2026-04-30,ESAC.CA,Buy,Active,0.149,500
O5753,U1609,2026-07-07,ESAC.CA,Buy,Completed,0.145,20
