user_id,client_segment,country,risk_profile,registration_date
U1534,Mass,Egypt,Aggressive,2026-05-29
U1535,Mass,Egypt,Moderate,2026-06-11
U1536,Mass,UAE,Moderate,2026-05-21
U1537,Mass,Egypt,Conservative,2026-04-10
U1538,Mass,Egypt,Conservative,2026-04-08
U1539,High Net Worth,Egypt,Aggressive,2026-04-05
U1540,Mass,Egypt,Conservative,2026-06-22
U1541,High Net Worth,Egypt,Moderate,2026-05-19
U1542,Mass,Kuwait,Moderate,2026-04-11
U1543,Affluent,Egypt,Moderate,2026-06-23
U1544,Affluent,Egypt,Aggressive,2026-05-21
U1545,Mass,UAE,Conservative,2026-04-01
U1546,Affluent,Qatar,Moderate,2026-07-02
U1547,Mass,Egypt,Aggressive,2026-05-02
U1548,Mass,Egypt,Conservative,2026-07-02
U1549,Affluent,Egypt,Moderate,2026-06-18
U1550,Affluent,Saudi Arabia,Conservative,2026-04-27
U1551,Mass,Egypt,Moderate,2026-06-26
U1552,Affluent,Egypt,Moderate,2026-05-22
U1553,Mass,Egypt,Aggressive,2026-07-09
U1554,Mass,Egypt,Moderate,2026-07-03
U1555,Mass,Egypt,Aggressive,2026-05-12
U1556,Mass,Saudi Arabia,Aggressive,2026-06-06
U1557,Mass,Egypt,Conservative,2026-06-15
U1558,Affluent,Kuwait,Moderate,2026-05-25
U1559,Mass,Egypt,Moderate,2026-06-22
U1560,Affluent,UAE,Moderate,2026-05-24
U1561,Mass,Egypt,Conservative,2026-06-08
U1562,Mass,Saudi Arabia,Moderate,2026-06-30
U1563,Mass,Egypt,Conservative,2026-05-23
U1564,High Net Worth,Egypt,Conservative,2026-05-02
U1565,Mass,Egypt,Conservative,2026-05-28
U1566,Affluent,Egypt,Moderate,2026-04-25
U1567,Mass,Egypt,Moderate,2026-04-06
U1568,Affluent,Egypt,Aggressive,2026-07-02
U1569,Affluent,Egypt,Conservative,2026-05-13
U1570,Mass,Kuwait,Conservative,2026-04-25
U1571,High Net Worth,Egypt,Aggressive,2026-06-01
U1572,High Net Worth,Egypt,Moderate,2026-05-21
U1573,High Net Worth,Egypt,Aggressive,2026-05-19
U1574,Mass,Egypt,Moderate,2026-05-17
U1575,Mass,Egypt,Conservative,2026-07-02
U1576,Mass,Saudi Arabia,Aggressive,2026-05-18
U1577,Mass,Egypt,Aggressive,2026-07-04
U1578,Mass,Egypt,Aggressive,2026-06-14
U1579,Affluent,Egypt,Conservative,2026-04-30
U1580,Mass,Saudi Arabia,Moderate,2026-06-23
U1581,High Net Worth,Egypt,Aggressive,2026-06-02
U1582,High Net Worth,Egypt,Moderate,2026-04-22
U1583,Affluent,Egypt,Conservative,2026-06-09
U1584,Mass,Kuwait,Moderate,2026-06-22
U1585,High Net Worth,Egypt,Aggressive,2026-04-10
U1586,High Net Worth,Egypt,Aggressive,2026-05-23
U1587,Mass,Egypt,Conservative,2026-04-20
U1588,Mass,Egypt,Moderate,2026-06-19
U1589,Affluent,Kuwait,Aggressive,2026-06-24
U1590,Mass,Egypt,Moderate,2026-04-02
U1591,Mass,UAE,Moderate,2026-05-07
U1592,Mass,UAE,Moderate,2026-04-23
U1593,Mass,Egypt,Conservative,2026-04-25
U1594,Mass,Egypt,Moderate,2026-07-11
U1595,Mass,Egypt,Moderate,2026-06-12
U1596,Mass,Egypt,Moderate,2026-04-11
U1597,Affluent,Saudi Arabia,Aggressive,2026-04-12
U1598,Mass,Egypt,Moderate,2026-06-21
U1599,Mass,Egypt,Moderate,2026-05-26
U1600,Affluent,Egypt,Aggressive,2026-04-13
U1601,Affluent,Kuwait,Conservative,2026-06-28
U1602,Affluent,Egypt,Conservative,2026-04-10
U1603,Affluent,Egypt,Moderate,2026-06-24
U1604,Mass,Kuwait,Moderate,2026-04-27
U1605,Mass,UAE,Moderate,2026-05-21
U1606,High Net Worth,Egypt,Moderate,2026-06-12
U1607,Affluent,Egypt,Aggressive,2026-05-13
U1608,Mass,UAE,Aggressive,2026-06-28
U1609,Affluent,Egypt,Aggressive,2026-04-07
U1610,Mass,Egypt,Conservative,2026-06-17
U1611,Affluent,Qatar,Moderate,2026-07-09
U1612,Mass,Egypt,Aggressive,2026-05-28
U1613,Mass,Egypt,Aggressive,2026-05-26
U1614,Mass,Egypt,Moderate,2026-07-08
U1615,Mass,UAE,Moderate,2026-04-11
U1616,Mass,Egypt,Aggressive,2026-04-20
U1617,Affluent,Egypt,Conservative,2026-04-01
U1618,High Net Worth,Egypt,Aggressive,2026-04-14
U1619,Mass,Egypt,Moderate,2026-06-11
U1620,Mass,Egypt,Conservative,2026-06-10
U1621,Mass,Egypt,Moderate,2026-05-20
U1622,Mass,Egypt,Aggressive,2026-07-02
U1623,High Net Worth,Kuwait,Aggressive,2026-06-13
U1624,Mass,Egypt,Conservative,2026-05-05
U1625,Mass,Egypt,Conservative,2026-05-26
U1626,Mass,Egypt,Aggressive,2026-05-17
U1627,Mass,Egypt,Moderate,2026-06-16
U1628,Mass,Egypt,Conservative,2026-04-01
U1629,High Net Worth,Egypt,Moderate,2026-07-12
U1630,Affluent,Egypt,Moderate,2026-06-23
U1631,High Net Worth,Egypt,Moderate,2026-06-28
U1632,Mass,Egypt,Aggressive,2026-05-11
U1633,Mass,Egypt,Moderate,2026-06-13
U1634,Affluent,Egypt,Moderate,2026-07-10
U1635,Mass,Egypt,Moderate,2026-06-15
U1636,High Net Worth,Egypt,Aggressive,2026-04-04
U1637,High Net Worth,Egypt,Moderate,2026-05-27
U1638,Affluent,Saudi Arabia,Conservative,2026-07-11
U1639,Affluent,Egypt,Conservative,2026-05-09
U1640,Mass,Egypt,Moderate,2026-07-11
U1641,Mass,Egypt,Moderate,2026-06-14
U1642,Mass,Egypt,Aggressive,2026-06-28
U1643,Mass,Egypt,Aggressive,2026-06-29
U1644,Affluent,Egypt,Moderate,2026-04-11
U1645,Mass,Egypt,Moderate,2026-04-22
U1646,Affluent,Egypt,Aggressive,2026-06-26
U1647,Affluent,Qatar,Moderate,2026-07-11
U1648,Mass,Egypt,Moderate,2026-06-05
U1649,Affluent,Egypt,Moderate,2026-04-29
U1650,Mass,Egypt,Aggressive,2026-06-15
U1651,Affluent,Egypt,Aggressive,2026-06-01
U1652,Mass,Egypt,Aggressive,2026-04-15
U1653,Affluent,UAE,Moderate,2026-05-14
U1654,Mass,Egypt,Moderate,2026-05-31
U1655,Mass,UAE,Moderate,2026-04-09
U1656,Mass,UAE,Conservative,2026-05-14
U1657,Affluent,Egypt,Conservative,2026-07-04
U1658,Mass,Egypt,Conservative,2026-06-11
U1659,Mass,Egypt,Aggressive,2026-06-20
U1660,Mass,Egypt,Moderate,2026-04-04
U1661,Affluent,Saudi Arabia,Moderate,2026-05-25
U1662,Mass,Egypt,Conservative,2026-07-06
U1663,Affluent,UAE,Moderate,2026-07-12
U1664,Affluent,Egypt,Moderate,2026-05-29
U1665,Mass,Egypt,Moderate,2026-06-21
U1666,Mass,Egypt,Moderate,2026-04-15
U1667,Mass,Saudi Arabia,Moderate,2026-06-26
U1668,Affluent,Egypt,Moderate,2026-04-11
U1669,Affluent,Egypt,Conservative,2026-04-15
U1670,Mass,Egypt,Moderate,2026-05-24
U1671,Mass,Egypt,Moderate,2026-06-02
U1672,Affluent,Egypt,Moderate,2026-04-23
U1673,Mass,Egypt,Conservative,2026-05-11
U1674,Affluent,Egypt,Aggressive,2026-04-02
U1675,Mass,Egypt,Moderate,2026-06-11
U1676,Mass,Egypt,Moderate,2026-05-24
U1677,Affluent,Egypt,Conservative,2026-06-12
U1678,Mass,UAE,Moderate,2026-05-06
U1679,Mass,Egypt,Aggressive,2026-06-12
U1680,Affluent,UAE,Moderate,2026-04-15
U1681,Mass,Egypt,Moderate,2026-05-17
U1682,Mass,UAE,Aggressive,2026-05-27
U1683,Mass,Bahrain,Conservative,2026-06-23
U1684,Affluent,Egypt,Aggressive,2026-05-28
U1685,Mass,Saudi Arabia,Conservative,2026-04-16
U1686,Affluent,Egypt,Aggressive,2026-06-15
U1687,Affluent,Saudi Arabia,Moderate,2026-05-25
U1688,Mass,Egypt,Conservative,2026-04-27
U1689,Affluent,Egypt,Moderate,2026-06-16
U1690,Mass,Egypt,Moderate,2026-05-08
U1691,Mass,Qatar,Moderate,2026-06-26
U1692,Affluent,Egypt,Aggressive,2026-05-23
U1693,High Net Worth,Bahrain,Aggressive,2026-04-17
U1694,Affluent,Egypt,Conservative,2026-05-12
U1695,Affluent,UAE,Moderate,2026-06-02
U1696,Mass,Egypt,Moderate,2026-05-19
U1697,Mass,Egypt,Aggressive,2026-04-12
U1698,Mass,UAE,Moderate,2026-05-18
U1699,Mass,Egypt,Moderate,2026-07-09
U1700,Affluent,Egypt,Aggressive,2026-06-21
U1701,Affluent,Egypt,Conservative,2026-06-08
U1702,Mass,Qatar,Aggressive,2026-06-03
U1703,Mass,Saudi Arabia,Moderate,2026-06-13
U1704,Mass,Saudi Arabia,Aggressive,2026-06-27
U1705,Affluent,Egypt,Moderate,2026-05-29
U1706,Mass,Kuwait,Conservative,2026-05-29
U1707,Mass,Qatar,Conservative,2026-06-28
U1708,High Net Worth,Saudi Arabia,Moderate,2026-05-06
U1709,Mass,Egypt,Conservative,2026-06-25
U1710,High Net Worth,Egypt,Moderate,2026-05-10
U1711,Affluent,UAE,Moderate,2026-04-12
U1712,Affluent,Egypt,Moderate,2026-04-17
U1713,Mass,Egypt,Moderate,2026-04-02
U1714,Affluent,UAE,Aggressive,2026-05-25
U1715,Affluent,Egypt,Conservative,2026-04-12
U1716,Affluent,Egypt,Moderate,2026-05-09
U1717,Mass,UAE,Aggressive,2026-04-18
U1718,Affluent,Egypt,Conservative,2026-06-12
U1719,Mass,Egypt,Moderate,2026-07-02
U1720,Mass,UAE,Aggressive,2026-06-18
U1721,Affluent,Saudi Arabia,Conservative,2026-04-13
U1722,Mass,Egypt,Moderate,2026-05-15
U1723,High Net Worth,Egypt,Conservative,2026-05-06
U1724,Affluent,Egypt,Moderate,2026-07-02
U1725,Mass,UAE,Moderate,2026-06-24
U1726,Affluent,Egypt,Moderate,2026-04-25
U1727,Affluent,Egypt,Conservative,2026-07-11
U1728,High Net Worth,Egypt,Conservative,2026-06-03
U1729,Affluent,Egypt,Aggressive,2026-04-02
U1730,High Net Worth,Kuwait,Conservative,2026-06-12
U1731,Mass,Egypt,Conservative,2026-05-31
U1732,High Net Worth,UAE,Conservative,2026-04-09
U1733,Mass,Egypt,Aggressive,2026-07-11
U1734,Mass,Egypt,Moderate,2026-07-08
U1735,Mass,Egypt,Conservative,2026-06-08
U1736,Mass,Egypt,Conservative,2026-04-11
U1737,Mass,Egypt,Aggressive,2026-06-08
U1738,Mass,Egypt,Aggressive,2026-06-23
U1739,Affluent,Egypt,Moderate,2026-07-03
U1740,High Net Worth,Egypt,Moderate,2026-05-26
U1741,Mass,Egypt,Conservative,2026-06-25
U1742,Affluent,UAE,Conservative,2026-06-30
U1743,Mass,Egypt,Moderate,2026-05-15
U1744,Mass,UAE,Moderate,2026-04-22
U1745,Mass,UAE,Aggressive,2026-07-03
U1746,Affluent,UAE,Conservative,2026-05-25
U1747,Mass,Egypt,Moderate,2026-06-13
U1748,Affluent,Egypt,Moderate,2026-04-08
U1749,Mass,Egypt,Moderate,2026-05-03
U1750,Affluent,Saudi Arabia,Moderate,2026-04-15
U1751,Mass,Egypt,Conservative,2026-04-02
U1752,Mass,Egypt,Moderate,2026-04-20
U1753,Mass,Qatar,Conservative,2026-07-12
U1754,High Net Worth,UAE,Moderate,2026-05-12
U1755,Mass,Kuwait,Moderate,2026-04-10
U1756,Mass,Egypt,Moderate,2026-04-07
U1757,Mass,UAE,Aggressive,2026-05-22
U1758,Mass,Egypt,Moderate,2026-05-10
U1759,Mass,Egypt,Conservative,2026-04-26
U1760,Mass,UAE,Moderate,2026-05-02
U1761,Mass,Egypt,Moderate,2026-07-08
U1762,Affluent,UAE,Moderate,2026-07-11
U1763,Mass,Egypt,Moderate,2026-04-30
U1764,Mass,Egypt,Moderate,2026-04-02
U1765,High Net Worth,Egypt,Moderate,2026-07-04
U1766,Affluent,Egypt,Moderate,2026-05-01
U1767,Mass,Qatar,Aggressive,2026-04-19
U1768,Affluent,Egypt,Aggressive,2026-06-06
U1769,Mass,Saudi Arabia,Moderate,2026-07-05
U1770,Mass,Egypt,Conservative,2026-05-21
U1771,Mass,Egypt,Moderate,2026-04-17
U1772,Mass,Egypt,Moderate,2026-07-12
U1773,Mass,Saudi Arabia,Moderate,2026-05-28
U1774,Mass,Egypt,Conservative,2026-07-09
U1775,Affluent,Egypt,Conservative,2026-05-28
U1776,Mass,Egypt,Moderate,2026-07-08
U1777,Mass,Egypt,Moderate,2026-04-16
U1778,Mass,UAE,Moderate,2026-06-30
U1779,Affluent,Egypt,Aggressive,2026-05-12
U1780,Mass,Egypt,Aggressive,2026-05-21
U1781,Mass,Egypt,Moderate,2026-04-23
U1782,Mass,Egypt,Moderate,2026-07-05
U1783,Mass,Egypt,Conservative,2026-07-11
U1784,Mass,Egypt,Aggressive,2026-04-29
U1785,Mass,Saudi Arabia,Moderate,2026-06-20
U1786,High Net Worth,Egypt,Moderate,2026-04-10
U1787,Mass,Egypt,Aggressive,2026-05-27
U1788,Affluent,Egypt,Aggressive,2026-05-13
U1789,Mass,Qatar,Conservative,2026-06-13
U1790,Mass,UAE,Moderate,2026-05-19
U1791,Affluent,Egypt,Conservative,2026-04-24
U1792,Mass,Egypt,Conservative,2026-06-18
U1793,Mass,Egypt,Moderate,2026-05-23
U1794,Affluent,Egypt,Conservative,2026-05-20
U1795,Mass,Egypt,Aggressive,2026-06-07
U1796,Mass,Bahrain,Moderate,2026-04-03
U1797,High Net Worth,UAE,Moderate,2026-06-09
U1798,Affluent,Egypt,Moderate,2026-05-12
U1799,Mass,Egypt,Moderate,2026-04-29
U1800,Mass,UAE,Moderate,2026-05-31
U1801,Mass,UAE,Aggressive,2026-04-21
U1802,Mass,Egypt,Moderate,2026-07-11
U1803,High Net Worth,Egypt,Aggressive,2026-04-29
U1804,Mass,Bahrain,Moderate,2026-04-23
U1805,Mass,Egypt,Aggressive,2026-06-29
U1806,Mass,Egypt,Moderate,2026-05-16
U1807,High Net Worth,Egypt,Moderate,2026-04-25
U1808,Affluent,UAE,Aggressive,2026-06-09
U1809,Mass,Egypt,Conservative,2026-04-30
U1810,Mass,Egypt,Moderate,2026-05-13
U1811,High Net Worth,Egypt,Conservative,2026-07-01
U1812,Mass,UAE,Aggressive,2026-04-08
U1813,Mass,Egypt,Aggressive,2026-07-09
U1814,Mass,Egypt,Moderate,2026-04-10
U1815,Mass,Qatar,Moderate,2026-04-13
U1816,Mass,Egypt,Aggressive,2026-07-03
U1817,High Net Worth,UAE,Aggressive,2026-06-23
U1818,Mass,Egypt,Moderate,2026-06-18
U1819,Affluent,Egypt,Moderate,2026-04-23
U1820,Mass,UAE,Moderate,2026-04-23
U1821,Affluent,Qatar,Aggressive,2026-05-21
U1822,Affluent,UAE,Moderate,2026-04-24
U1823,Mass,Kuwait,Aggressive,2026-04-29
U1824,Affluent,Egypt,Moderate,2026-05-13
U1825,Affluent,Egypt,Aggressive,2026-04-22
U1826,Affluent,Qatar,Aggressive,2026-06-25
U1827,Affluent,Saudi Arabia,Moderate,2026-05-04
U1828,Mass,Egypt,Moderate,2026-07-10
U1829,Mass,Egypt,Moderate,2026-07-03
U1830,Mass,Egypt,Moderate,2026-05-19
U1831,Mass,Egypt,Aggressive,2026-07-10
U1832,Affluent,Egypt,Moderate,2026-04-21
U1833,Mass,UAE,Conservative,2026-04-03
U1834,Mass,Qatar,Conservative,2026-04-22
U1835,Affluent,Egypt,Conservative,2026-04-12
U1836,Mass,Bahrain,Aggressive,2026-06-30
U1837,Mass,Qatar,Conservative,2026-05-26
U1838,Mass,Egypt,Conservative,2026-04-25
U1839,Mass,Egypt,Aggressive,2026-06-09
U1840,Mass,Egypt,Conservative,2026-04-07
U1841,Mass,Egypt,Moderate,2026-04-07
U1842,Mass,Egypt,Moderate,2026-06-24
U1843,Affluent,Egypt,Conservative,2026-04-27
U1844,Mass,Egypt,Conservative,2026-04-15
U1845,Mass,Egypt,Moderate,2026-06-24
U1846,Mass,Egypt,Moderate,2026-05-18
U1847,Affluent,Egypt,Moderate,2026-05-04
U1848,Mass,Egypt,Aggressive,2026-06-12
U1849,Mass,UAE,Moderate,2026-04-11
U1850,Affluent,UAE,Moderate,2026-07-06
U1851,Mass,Egypt,Aggressive,2026-06-06
U1852,Mass,Egypt,Aggressive,2026-05-31
U1853,Mass,Egypt,Moderate,2026-05-21
U1854,High Net Worth,Egypt,Moderate,2026-06-06
U1855,Affluent,Egypt,Moderate,2026-04-16
U1856,High Net Worth,Egypt,Aggressive,2026-04-22
U1857,High Net Worth,UAE,Conservative,2026-05-25
U1858,Mass,Egypt,Conservative,2026-06-20
U1859,Mass,Egypt,Moderate,2026-07-03
U1860,High Net Worth,Egypt,Moderate,2026-05-21
U1861,Mass,Saudi Arabia,Moderate,2026-04-02
U1862,Affluent,Egypt,Moderate,2026-05-24
U1863,Mass,Egypt,Moderate,2026-06-14
U1864,Affluent,Kuwait,Aggressive,2026-06-12
U1865,Affluent,UAE,Aggressive,2026-05-15
U1866,Affluent,Egypt,Moderate,2026-06-13
U1867,Mass,Egypt,Moderate,2026-04-19
U1868,Mass,Egypt,Moderate,2026-05-21
U1869,Affluent,Egypt,Conservative,2026-07-05
U1870,Mass,Egypt,Moderate,2026-05-14
U1871,Affluent,Egypt,Moderate,2026-06-02
U1872,Affluent,Egypt,Aggressive,2026-04-30
U1873,Mass,Qatar,Moderate,2026-05-12
U1874,Mass,Egypt,Moderate,2026-04-25
U1875,Mass,Kuwait,Moderate,2026-06-02
U1876,Affluent,Saudi Arabia,Aggressive,2026-06-05
U1877,Affluent,Egypt,Moderate,2026-05-22
U1878,Mass,Saudi Arabia,Aggressive,2026-04-04
U1879,Mass,Saudi Arabia,Conservative,2026-04-08
U1880,Mass,Egypt,Aggressive,2026-06-30
U1881,Mass,Egypt,Moderate,2026-05-21
U1882,Affluent,Egypt,Conservative,2026-05-18
U1883,Mass,Egypt,Aggressive,2026-05-31
U1884,Mass,Egypt,Conservative,2026-05-04
U1885,Affluent,Egypt,Moderate,2026-05-20
U1886,Mass,Saudi Arabia,Aggressive,2026-04-28
U1887,Affluent,Egypt,Moderate,2026-05-05
U1888,Affluent,Egypt,Aggressive,2026-07-08
U1889,Affluent,Egypt,Conservative,2026-04-23
U1890,Mass,Egypt,Moderate,2026-05-10
U1891,Affluent,Egypt,Moderate,2026-05-19
U1892,Affluent,Egypt,Conservative,2026-05-09
U1893,Affluent,Saudi Arabia,Moderate,2026-04-14
U1894,Mass,Bahrain,Aggressive,2026-05-18
U1895,Mass,Egypt,Moderate,2026-06-27
U1896,Mass,Egypt,Aggressive,2026-06-21
U1897,Mass,Egypt,Moderate,2026-06-23
U1898,Mass,Egypt,Aggressive,2026-04-08
U1899,Affluent,UAE,Moderate,2026-06-24
U1900,Mass,Egypt,Conservative,2026-06-03
U1901,High Net Worth,Egypt,Moderate,2026-05-20
U1902,Affluent,Egypt,Aggressive,2026-04-25
U1903,Mass,Egypt,Moderate,2026-06-21
U1904,Affluent,Kuwait,Moderate,2026-06-04
U1905,Mass,Egypt,Moderate,2026-06-11
U1906,Mass,Egypt,Conservative,2026-05-04
U1907,Affluent,Egypt,Aggressive,2026-06-27
U1908,Affluent,Egypt,Conservative,2026-04-29
U1909,Affluent,Egypt,Aggressive,2026-05-13
U1910,Mass,Egypt,Moderate,2026-04-16
U1911,Mass,Saudi Arabia,Moderate,2026-06-19
U1912,Mass,Saudi Arabia,Moderate,2026-06-27
U1913,Mass,Egypt,Conservative,2026-04-20
U1914,Mass,Egypt,Moderate,2026-06-12
U1915,Affluent,Bahrain,Conservative,2026-07-01
U1916,Mass,Egypt,Moderate,2026-04-23
U1917,Mass,Egypt,Moderate,2026-04-27
U1918,Affluent,Egypt,Aggressive,2026-06-02
U1919,Affluent,UAE,Conservative,2026-05-26
U1920,Affluent,Egypt,Aggressive,2026-05-20
U1921,Mass,Egypt,Moderate,2026-04-02
U1922,Affluent,UAE,Moderate,2026-04-03
U1923,Affluent,Egypt,Moderate,2026-06-28
U1924,Affluent,Egypt,Conservative,2026-06-04
U1925,Mass,Egypt,Aggressive,2026-05-09
U1926,High Net Worth,Egypt,Moderate,2026-06-07
U1927,Mass,Saudi Arabia,Aggressive,2026-05-14
U1928,High Net Worth,Egypt,Aggressive,2026-04-22
U1929,High Net Worth,Kuwait,Moderate,2026-04-30
U1930,Mass,Bahrain,Conservative,2026-04-03
U1931,Mass,Egypt,Moderate,2026-06-23
U1932,Affluent,Egypt,Moderate,2026-07-08
U1933,Mass,Egypt,Aggressive,2026-06-24
U1934,Mass,Saudi Arabia,Conservative,2026-04-15
U1935,Mass,Egypt,Moderate,2026-05-31
U1936,Affluent,Egypt,Moderate,2026-04-02
U1937,Mass,Egypt,Moderate,2026-05-05
U1938,Affluent,Egypt,Moderate,2026-04-14
U1939,Mass,Egypt,Moderate,2026-07-10
U1940,Mass,Egypt,Conservative,2026-05-04
U1941,Affluent,Qatar,Moderate,2026-05-23
U1942,Mass,Egypt,Moderate,2026-04-27
U1943,Affluent,Egypt,Conservative,2026-04-02
U1944,Affluent,Kuwait,Aggressive,2026-06-25
U1945,Mass,Qatar,Aggressive,2026-04-10
U1946,Affluent,Egypt,Moderate,2026-04-30
U1947,Mass,Qatar,Moderate,2026-04-07
U1948,Mass,Egypt,Conservative,2026-05-08
U1949,Mass,Egypt,Moderate,2026-04-15
U1950,Mass,UAE,Conservative,2026-04-18
U1951,Affluent,Egypt,Moderate,2026-05-27
U1952,High Net Worth,Egypt,Moderate,2026-05-18
U1953,Affluent,Egypt,Moderate,2026-05-29
U1954,Mass,Egypt,Aggressive,2026-07-12
U1955,Mass,Saudi Arabia,Conservative,2026-04-17
U1956,Affluent,Egypt,Aggressive,2026-04-21
U1957,Mass,Kuwait,Moderate,2026-06-12
U1958,Affluent,Egypt,Moderate,2026-05-16
U1959,Mass,Saudi Arabia,Aggressive,2026-07-03
U1960,High Net Worth,Egypt,Aggressive,2026-04-15
U1961,Affluent,Egypt,Conservative,2026-06-23
U1962,Mass,Egypt,Moderate,2026-07-08
U1963,Affluent,UAE,Conservative,2026-06-25
U1964,Affluent,Egypt,Moderate,2026-06-19
U1965,Mass,Egypt,Moderate,2026-05-15
U1966,Affluent,Egypt,Conservative,2026-06-11
U1967,Affluent,Egypt,Conservative,2026-04-21
U1968,Mass,Egypt,Moderate,2026-04-22
U1969,Mass,Egypt,Moderate,2026-05-06
U1970,Mass,Egypt,Moderate,2026-05-22
U1971,Affluent,Egypt,Moderate,2026-06-13
U1972,Mass,Saudi Arabia,Moderate,2026-04-16
U1973,High Net Worth,UAE,Conservative,2026-05-22
U1974,Mass,Egypt,Conservative,2026-04-12
U1975,Affluent,Qatar,Moderate,2026-06-05
U1976,Mass,Egypt,Moderate,2026-05-14
U1977,Mass,Egypt,Conservative,2026-05-29
U1978,Mass,UAE,Moderate,2026-07-01
U1979,Affluent,Egypt,Conservative,2026-07-07
U1980,Affluent,Egypt,Moderate,2026-06-21
U1981,High Net Worth,Egypt,Moderate,2026-06-29
U1982,Mass,Saudi Arabia,Moderate,2026-07-01
U1983,Affluent,Egypt,Moderate,2026-04-26
U1984,Mass,Kuwait,Moderate,2026-05-29
U1985,Affluent,Egypt,Moderate,2026-07-06
U1986,Mass,Kuwait,Aggressive,2026-06-15
U1987,Mass,Saudi Arabia,Moderate,2026-06-15
U1988,High Net Worth,Egypt,Moderate,2026-06-07
U1989,Affluent,Egypt,Moderate,2026-06-14
U1990,Mass,Egypt,Aggressive,2026-04-23
U1991,Affluent,Egypt,Aggressive,2026-04-14
U1992,Mass,Egypt,Aggressive,2026-06-04
U1993,Affluent,Egypt,Moderate,2026-06-28
U1994,Affluent,Egypt,Aggressive,2026-05-08
U1995,Mass,Egypt,Moderate,2026-06-29
U1996,Affluent,Egypt,Aggressive,2026-06-10
U1997,Affluent,Egypt,Aggressive,2026-06-20
U1998,Mass,Egypt,Moderate,2026-06-27
U1999,Mass,Egypt,Aggressive,2026-06-23
U2000,High Net Worth,Egypt,Moderate,2026-06-21
U2001,Mass,Egypt,Moderate,2026-06-01
U2002,Mass,Qatar,Moderate,2026-06-26
U2003,Affluent,Saudi Arabia,Moderate,2026-05-25
U2004,Affluent,Egypt,Conservative,2026-04-19
U2005,Mass,Egypt,Moderate,2026-07-10
U2006,Mass,Egypt,Moderate,2026-04-08
U2007,Affluent,Egypt,Aggressive,2026-04-05
U2008,Mass,Egypt,Moderate,2026-06-26
U2009,Affluent,Saudi Arabia,Moderate,2026-06-11
U2010,Mass,Egypt,Aggressive,2026-06-29
U2011,Mass,Egypt,Aggressive,2026-05-20
U2012,Mass,UAE,Moderate,2026-06-10
U2013,Mass,UAE,Conservative,2026-07-09
U2014,Affluent,Egypt,Conservative,2026-06-21
U2015,Affluent,Egypt,Aggressive,2026-06-09
U2016,Affluent,Egypt,Moderate,2026-04-25
U2017,Mass,Egypt,Moderate,2026-04-24
U2018,High Net Worth,UAE,Conservative,2026-04-06
U2019,Mass,Egypt,Conservative,2026-06-14
U2020,Affluent,Egypt,Moderate,2026-04-20
U2021,Mass,Kuwait,Moderate,2026-07-09
U2022,High Net Worth,Egypt,Moderate,2026-06-02
U2023,Affluent,Egypt,Conservative,2026-06-30
U2024,Mass,Egypt,Conservative,2026-04-09
U2025,Affluent,Egypt,Moderate,2026-05-22
U2026,Mass,Egypt,Conservative,2026-05-13
U2027,Mass,Egypt,Aggressive,2026-06-19
U2028,Mass,Bahrain,Aggressive,2026-06-23
U2029,Mass,Egypt,Moderate,2026-06-22
U2030,Mass,Egypt,Aggressive,2026-06-27
U2031,Affluent,Egypt,Aggressive,2026-04-15
U2032,Mass,Egypt,Moderate,2026-06-06
U2033,Affluent,Egypt,Aggressive,2026-05-28
U2034,Mass,Egypt,Moderate,2026-05-12
U2035,Mass,Qatar,Conservative,2026-07-08
U2036,Mass,Egypt,Conservative,2026-06-25
U2037,Affluent,Egypt,Moderate,2026-04-14
U2038,Mass,Saudi Arabia,Aggressive,2026-07-04
U2039,Affluent,Egypt,Aggressive,2026-07-05
U2040,Affluent,Egypt,Moderate,2026-04-05
U2041,Mass,Egypt,Aggressive,2026-06-11
U2042,Mass,Saudi Arabia,Aggressive,2026-05-23
U2043,Mass,Egypt,Moderate,2026-04-03
U2044,Mass,Egypt,Conservative,2026-07-02
U2045,Mass,UAE,Moderate,2026-06-29
U2046,Affluent,Egypt,Moderate,2026-05-08
U2047,Affluent,Egypt,Conservative,2026-07-07
U2048,High Net Worth,Egypt,Aggressive,2026-04-04
U2049,Mass,Egypt,Conservative,2026-05-21
U2050,Affluent,Saudi Arabia,Moderate,2026-06-21
U2051,Mass,Egypt,Aggressive,2026-07-11
U2052,Affluent,Egypt,Aggressive,2026-04-02
U2053,Mass,Egypt,Conservative,2026-04-01
U2054,Mass,Egypt,Moderate,2026-04-11
U2055,Mass,UAE,Aggressive,2026-05-15
U2056,Mass,Kuwait,Aggressive,2026-04-19
U2057,Mass,Egypt,Aggressive,2026-04-25
U2058,Mass,Egypt,Moderate,2026-04-07
U2059,Affluent,Kuwait,Aggressive,2026-05-30
U2060,Affluent,Egypt,Moderate,2026-05-03
U2061,Mass,UAE,Moderate,2026-05-13
U2062,Mass,Egypt,Conservative,2026-05-07
U2063,Mass,Kuwait,Moderate,2026-05-28
U2064,Mass,Egypt,Moderate,2026-04-20
U2065,Mass,Egypt,Moderate,2026-05-25
U2066,Mass,Egypt,Aggressive,2026-07-01
U2067,Affluent,Egypt,Aggressive,2026-04-18
U2068,Affluent,Egypt,Moderate,2026-05-28
