fund_order_id,user_id,order_date,fund_id,order_type,order_status,certificate_price,certificates
FO4463,U3998,2026-06-17,FUND_FI_USD,Invest,Completed,102.541,75
FO4464,U4003,2026-06-24,FUND_EQ,Invest,Completed,114.705,100
FO4465,U4011,2026-06-14,FUND_MM,Invest,Completed,108.265,100
FO4466,U4012,2026-06-21,FUND_EQ,Invest,Completed,114.508,75
FO4467,U4013,2026-07-13,FUND_EQS,Invest,Completed,119.181,100
FO4468,U4019,2026-05-20,FUND_GLD,Invest,Active,85.078,10
FO4469,U4019,2026-06-02,FUND_EQS,Invest,Completed,120.127,30
FO4470,U4019,2026-05-11,FUND_FI_USD,Invest,Completed,101.047,100
FO4471,U4020,2026-06-23,FUND_GLD,Invest,Completed,85.896,100
FO4472,U4020,2026-07-13,FUND_EQ,Invest,Canceled,114.383,50
FO4473,U4027,2026-06-25,FUND_MM,Invest,Completed,108.139,100
FO4474,U4032,2026-07-02,FUND_GLD,Invest,Completed,84.745,10
FO4475,U4032,2026-07-15,FUND_MM,Invest,Completed,108.934,20
FO4476,U4033,2026-07-09,FUND_FI_USD,Invest,Completed,101.227,50
FO4477,U4042,2026-07-05,FUND_FI_USD,Invest,Completed,102.45,20
FO4478,U4051,2026-06-25,FUND_EQ,Invest,Completed,114.992,75
FO4479,U4051,2026-07-05,FUND_FI_USD,Invest,Completed,102.447,30
FO4480,U4054,2026-06-14,FUND_GLD,Invest,Completed,85.061,30
FO4481,U4071,2026-05-31,FUND_GLD,Invest,Completed,85.736,30
FO4482,U4071,2026-06-11,FUND_FI_USD,Invest,Canceled,101.951,50
FO4483,U4078,2026-07-08,FUND_EQ,Invest,Active,114.182,75
FO4484,U4078,2026-07-15,FUND_MM,Invest,Active,108.98,75
FO4485,U4079,2026-06-25,FUND_MM,Invest,Completed,108.413,75
FO4486,U4080,2026-07-01,FUND_EQ,Invest,Active,113.982,300
FO4487,U4080,2026-06-18,FUND_MM,Invest,Completed,108.973,100
FO4488,U4080,2026-06-28,FUND_FI_USD,Invest,Completed,102.046,375
FO4489,U4080,2026-06-29,FUND_GLD,Invest,Completed,84.885,50
FO4490,U4081,2026-07-09,FUND_EQS,Invest,Completed,118.477,50
FO4491,U4083,2026-05-19,FUND_MM,Invest,Completed,108.817,30
FO4492,U4083,2026-05-24,FUND_EQ,Invest,Completed,114.83,40
FO4493,U4083,2026-07-12,FUND_FI_USD,Invest,Completed,102.64,40
FO4494,U4087,2026-05-17,FUND_FI_USD,Invest,Completed,101.927,150
FO4495,U4088,2026-07-09,FUND_EQ,Invest,Completed,114.422,75
FO4496,U4095,2026-06-15,FUND_MM,Invest,Completed,109.128,30
FO4497,U4095,2026-05-28,FUND_EQ,Invest,Completed,115.159,20
FO4498,U4096,2026-07-09,FUND_EQ,Invest,Completed,115.411,30
FO4499,U4096,2026-07-14,FUND_FI_USD,Invest,Active,101.694,75
FO4500,U4098,2026-07-06,FUND_MM,Invest,Completed,108.656,75
FO4501,U4100,2026-06-17,FUND_EQ,Invest,Completed,114.232,50
FO4502,U4100,2026-06-16,FUND_EQS,Invest,Completed,119.677,75
FO4503,U4101,2026-05-26,FUND_MM,Invest,Completed,108.483,50
FO4504,U4102,2026-07-02,FUND_EQ,Invest,Active,113.532,150
FO4505,U4102,2026-06-03,FUND_FI_USD,Invest,Completed,101.633,20
FO4506,U4104,2026-07-08,FUND_FI_USD,Invest,Completed,101.998,300
FO4507,U4104,2026-06-03,FUND_GLD,Invest,Completed,84.857,75
FO4508,U4104,2026-05-18,FUND_EQS,Invest,Completed,118.118,10
FO4509,U4104,2026-06-21,FUND_EQ,Invest,Completed,114.915,60
FO4510,U4113,2026-07-06,FUND_MM,Invest,Completed,109.195,150
FO4511,U4113,2026-07-12,FUND_GLD,Invest,Completed,85.325,10
FO4512,U4113,2026-07-14,FUND_EQS,Invest,Active,118.547,50
FO4513,U4117,2026-06-23,FUND_EQ,Invest,Completed,113.904,10
FO4514,U4117,2026-07-12,FUND_MM,Invest,Completed,109.926,100
FO4515,U4118,2026-06-17,FUND_EQ,Invest,Completed,115.343,20
FO4516,U4120,2026-04-27,FUND_MM,Invest,Active,108.297,250
FO4517,U4122,2026-06-17,FUND_MM,Invest,Canceled,108.126,100
FO4518,U4125,2026-07-13,FUND_MM,Invest,Completed,109.458,75
FO4519,U4125,2026-07-15,FUND_GLD,Invest,Completed,86.195,60
FO4520,U4125,2026-07-09,FUND_EQ,Invest,Completed,114.711,200
FO4521,U4128,2026-07-14,FUND_EQ,Invest,Completed,114.979,150
FO4522,U4132,2026-07-01,FUND_FI_USD,Invest,Completed,100.844,75
FO4523,U4132,2026-05-17,FUND_EQ,Invest,Completed,115.018,30
FO4524,U4133,2026-07-14,FUND_GLD,Invest,Completed,86.114,100
FO4525,U4133,2026-07-15,FUND_MM,Invest,Active,109.908,100
FO4526,U4136,2026-07-08,FUND_FI_USD,Invest,Completed,101.324,20
FO4527,U4139,2026-05-12,FUND_EQ,Invest,Completed,113.767,100
FO4528,U4142,2026-07-13,FUND_MM,Invest,Completed,109.092,20
FO4529,U4147,2026-06-04,FUND_EQS,Invest,Completed,118.781,20
FO4530,U4148,2026-07-02,FUND_MM,Invest,Completed,108.764,100
FO4531,U4148,2026-07-12,FUND_EQS,Invest,Completed,118.713,30
FO4532,U4152,2026-07-12,FUND_GLD,Invest,Completed,85.314,50
FO4533,U4152,2026-07-15,FUND_EQS,Invest,Completed,119.78,100
FO4534,U4153,2026-07-12,FUND_EQS,Invest,Completed,119.399,10
FO4535,U4153,2026-07-09,FUND_MM,Invest,Completed,108.558,50
FO4536,U4153,2026-06-11,FUND_GLD,Invest,Completed,84.946,150
FO4537,U4157,2026-06-21,FUND_EQS,Invest,Completed,118.342,20
FO4538,U4163,2026-06-09,FUND_EQ,Invest,Completed,114.462,10
FO4539,U4170,2026-07-06,FUND_GLD,Invest,Completed,85.72,50
FO4540,U4170,2026-06-28,FUND_MM,Invest,Completed,109.851,50
FO4541,U4170,2026-07-15,FUND_FI_USD,Invest,Active,101.768,30
FO4542,U4171,2026-06-28,FUND_GLD,Invest,Active,84.695,20
FO4543,U4171,2026-07-01,FUND_FI_USD,Invest,Canceled,102.192,100
FO4544,U4171,2026-06-14,FUND_MM,Invest,Completed,108.274,50
FO4545,U4174,2026-06-23,FUND_EQS,Invest,Completed,118.723,30
FO4546,U4177,2026-06-17,FUND_GLD,Invest,Completed,85.026,20
FO4547,U4177,2026-07-12,FUND_EQ,Invest,Completed,113.702,50
FO4548,U4178,2026-06-01,FUND_GLD,Invest,Completed,84.771,150
FO4549,U4180,2026-07-12,FUND_FI_USD,Invest,Active,101.536,75
FO4550,U4184,2026-07-13,FUND_GLD,Invest,Completed,85.746,10
FO4551,U4184,2026-06-10,FUND_FI_USD,Invest,Completed,101.352,150
FO4552,U4185,2026-07-02,FUND_EQ,Invest,Completed,113.649,75
FO4553,U4185,2026-06-09,FUND_MM,Invest,Active,108.472,20
FO4554,U4185,2026-05-28,FUND_FI_USD,Invest,Completed,100.865,75
FO4555,U4187,2026-07-08,FUND_MM,Invest,Canceled,110.186,150
FO4556,U4192,2026-07-08,FUND_FI_USD,Invest,Completed,100.808,20
FO4557,U4192,2026-06-17,FUND_EQS,Invest,Completed,118.994,10
FO4558,U4192,2026-06-09,FUND_GLD,Invest,Canceled,85.606,30
FO4559,U4194,2026-06-18,FUND_MM,Invest,Completed,109.79,150
FO4560,U4194,2026-06-28,FUND_EQ,Invest,Completed,114.691,75
FO4561,U4196,2026-06-25,FUND_FI_USD,Invest,Active,101.094,10
FO4562,U4216,2026-05-21,FUND_EQ,Invest,Completed,115.136,50
FO4563,U4227,2026-07-09,FUND_EQS,Invest,Completed,119.276,20
FO4564,U4227,2026-06-10,FUND_GLD,Invest,Canceled,84.84,75
FO4565,U4229,2026-07-08,FUND_EQS,Invest,Completed,118.089,20
FO4566,U4229,2026-06-14,FUND_EQ,Invest,Completed,113.78,20
FO4567,U4229,2026-06-07,FUND_FI_USD,Invest,Completed,102.042,100
FO4568,U4230,2026-07-05,FUND_EQ,Invest,Completed,115.027,50
FO4569,U4230,2026-05-19,FUND_FI_USD,Invest,Completed,102.207,10
FO4570,U4230,2026-07-09,FUND_EQS,Invest,Completed,119.449,10
FO4571,U4241,2026-05-27,FUND_FI_USD,Invest,Canceled,102.389,10
FO4572,U4243,2026-07-06,FUND_MM,Invest,Completed,109.977,150
FO4573,U4244,2026-06-21,FUND_GLD,Invest,Completed,85.494,30
FO4574,U4245,2026-07-06,FUND_MM,Invest,Completed,108.965,100
FO4575,U4248,2026-07-14,FUND_FI_USD,Invest,Completed,101.919,150
FO4576,U4249,2026-06-15,FUND_MM,Invest,Active,109.707,150
FO4577,U4249,2026-07-01,FUND_GLD,Invest,Completed,84.838,150
FO4578,U4249,2026-05-27,FUND_EQS,Invest,Completed,119.719,75
FO4579,U4251,2026-05-04,FUND_FI_USD,Invest,Active,101.042,50
FO4580,U4251,2026-05-18,FUND_EQS,Invest,Completed,119.789,30
FO4581,U4252,2026-06-18,FUND_FI_USD,Invest,Completed,101.695,10
FO4582,U4252,2026-06-23,FUND_GLD,Invest,Completed,85.72,20
FO4583,U4252,2026-05-26,FUND_MM,Invest,Completed,108.138,30
FO4584,U4259,2026-06-09,FUND_FI_USD,Invest,Completed,101.482,60
FO4585,U4259,2026-05-18,FUND_GLD,Invest,Completed,84.633,225
FO4586,U4259,2026-06-01,FUND_MM,Invest,Completed,108.673,150
FO4587,U4260,2026-06-23,FUND_GLD,Invest,Completed,84.634,20
FO4588,U4262,2026-04-30,FUND_GLD,Invest,Canceled,84.953,50
FO4589,U4265,2026-06-10,FUND_EQ,Invest,Completed,114.841,20
FO4590,U4265,2026-06-14,FUND_FI_USD,Invest,Completed,101.535,100
FO4591,U4266,2026-05-25,FUND_EQ,Invest,Completed,114.371,20
FO4592,U4266,2026-05-11,FUND_MM,Invest,Completed,109.087,30
FO4593,U4267,2026-06-21,FUND_GLD,Invest,Completed,85.937,20
FO4594,U4268,2026-07-12,FUND_GLD,Invest,Completed,85.989,30
FO4595,U4268,2026-06-22,FUND_EQS,Invest,Completed,120.102,150
FO4596,U4284,2026-06-29,FUND_EQS,Invest,Completed,120.254,100
FO4597,U4284,2026-07-12,FUND_FI_USD,Invest,Completed,101.52,20
FO4598,U4284,2026-07-13,FUND_EQ,Invest,Completed,114.837,75
FO4599,U4285,2026-05-13,FUND_MM,Invest,Active,110.19,20
FO4600,U4296,2026-05-11,FUND_MM,Invest,Completed,110.212,50
FO4601,U4296,2026-05-05,FUND_GLD,Invest,Completed,85.455,225
FO4602,U4296,2026-05-21,FUND_EQ,Invest,Completed,114.374,100
FO4603,U4296,2026-07-01,FUND_FI_USD,Invest,Completed,101.306,50
FO4604,U4302,2026-07-15,FUND_MM,Invest,Completed,108.861,150
FO4605,U4302,2026-07-15,FUND_GLD,Invest,Canceled,85.881,375
FO4606,U4307,2026-06-25,FUND_MM,Invest,Completed,108.269,250
FO4607,U4307,2026-05-25,FUND_GLD,Invest,Completed,84.607,100
FO4608,U4307,2026-05-06,FUND_FI_USD,Invest,Completed,102.233,50
FO4609,U4311,2026-07-01,FUND_EQ,Invest,Completed,114.335,200
FO4610,U4313,2026-07-15,FUND_EQ,Invest,Completed,113.589,150
FO4611,U4316,2026-07-06,FUND_EQS,Invest,Canceled,118.245,150
FO4612,U4318,2026-07-02,FUND_MM,Invest,Completed,108.729,50
FO4613,U4318,2026-07-07,FUND_FI_USD,Invest,Completed,102.216,150
FO4614,U4322,2026-07-09,FUND_MM,Invest,Completed,108.621,30
FO4615,U4322,2026-07-07,FUND_GLD,Invest,Active,86.05,30
FO4616,U4325,2026-07-08,FUND_EQ,Invest,Completed,114.032,150
FO4617,U4325,2026-06-29,FUND_MM,Invest,Completed,108.919,20
FO4618,U4326,2026-07-15,FUND_GLD,Invest,Completed,85.404,75
FO4619,U4326,2026-07-07,FUND_FI_USD,Invest,Completed,102.337,10
FO4620,U4326,2026-07-07,FUND_EQ,Invest,Completed,113.505,75
FO4621,U4327,2026-07-14,FUND_EQ,Invest,Completed,114.816,150
FO4622,U4327,2026-07-07,FUND_GLD,Invest,Completed,84.615,500
FO4623,U4329,2026-06-21,FUND_FI_USD,Invest,Completed,102.014,150
FO4624,U4330,2026-06-17,FUND_MM,Invest,Completed,108.498,50
FO4625,U4330,2026-07-05,FUND_FI_USD,Invest,Completed,102.225,20
FO4626,U4330,2026-06-22,FUND_GLD,Invest,Canceled,85.097,100
FO4627,U4332,2026-06-29,FUND_FI_USD,Invest,Completed,101.667,250
FO4628,U4332,2026-06-02,FUND_MM,Invest,Completed,109.925,75
FO4629,U4332,2026-06-18,FUND_EQ,Invest,Completed,113.37,500
FO4630,U4336,2026-06-30,FUND_EQS,Invest,Completed,120.249,20
FO4631,U4336,2026-07-01,FUND_FI_USD,Invest,Completed,102.283,100
FO4632,U4336,2026-06-28,FUND_GLD,Invest,Canceled,85.358,100
FO4633,U4338,2026-05-26,FUND_MM,Invest,Active,108.404,50
FO4634,U4338,2026-06-01,FUND_EQ,Invest,Completed,113.638,75
FO4635,U4348,2026-06-22,FUND_MM,Invest,Completed,109.389,450
FO4636,U4348,2026-07-06,FUND_EQ,Invest,Completed,113.616,150
FO4637,U4348,2026-06-30,FUND_FI_USD,Invest,Completed,100.949,150
FO4638,U4348,2026-06-28,FUND_EQS,Invest,Completed,118.492,50
FO4639,U4355,2026-07-13,FUND_EQ,Invest,Completed,115.092,75
FO4640,U4355,2026-07-14,FUND_FI_USD,Invest,Completed,102.022,100
FO4641,U4361,2026-04-26,FUND_GLD,Invest,Completed,84.732,20
FO4642,U4361,2026-06-03,FUND_EQ,Invest,Completed,114.771,60
FO4643,U4361,2026-05-28,FUND_EQS,Invest,Completed,119.493,60
FO4644,U4361,2026-06-14,FUND_FI_USD,Invest,Completed,102.352,20
FO4645,U4364,2026-07-12,FUND_EQS,Invest,Completed,118.284,100
FO4646,U4364,2026-07-12,FUND_FI_USD,Invest,Completed,101.077,75
FO4647,U4367,2026-06-15,FUND_GLD,Invest,Completed,85.233,100
FO4648,U4370,2026-07-07,FUND_EQS,Invest,Completed,119.854,40
FO4649,U4373,2026-05-14,FUND_EQ,Invest,Canceled,115.045,100
FO4650,U4373,2026-05-20,FUND_MM,Invest,Canceled,109.032,20
FO4651,U4373,2026-06-25,FUND_GLD,Invest,Completed,85.928,150
FO4652,U4375,2026-06-29,FUND_FI_USD,Invest,Completed,101.638,100
FO4653,U4376,2026-07-07,FUND_FI_USD,Invest,Completed,102.45,20
FO4654,U4376,2026-07-15,FUND_GLD,Invest,Canceled,85.788,20
FO4655,U4377,2026-07-01,FUND_EQS,Invest,Completed,119.82,50
FO4656,U4377,2026-06-09,FUND_EQ,Invest,Active,113.925,20
FO4657,U4382,2026-05-21,FUND_EQS,Invest,Completed,118.814,50
FO4658,U4388,2026-06-02,FUND_EQ,Invest,Completed,114.411,20
FO4659,U4388,2026-06-08,FUND_MM,Invest,Completed,109.685,30
FO4660,U4388,2026-06-24,FUND_FI_USD,Invest,Completed,100.768,75
FO4661,U4390,2026-06-29,FUND_MM,Invest,Completed,109.36,150
FO4662,U4394,2026-06-16,FUND_EQS,Invest,Completed,119.414,20
FO4663,U4394,2026-05-27,FUND_MM,Invest,Completed,109.545,100
FO4664,U4394,2026-06-10,FUND_FI_USD,Invest,Completed,101.757,250
FO4665,U4394,2026-06-16,FUND_GLD,Invest,Canceled,85.083,20
FO4666,U4403,2026-07-01,FUND_GLD,Invest,Completed,85.504,150
FO4667,U4410,2026-07-06,FUND_EQS,Invest,Canceled,118.897,30
FO4668,U4411,2026-07-14,FUND_FI_USD,Invest,Completed,102.228,30
FO4669,U4417,2026-06-21,FUND_EQS,Invest,Active,119.352,75
FO4670,U4419,2026-05-19,FUND_MM,Invest,Completed,109.659,100
FO4671,U4419,2026-06-09,FUND_EQ,Invest,Completed,113.709,30
FO4672,U4427,2026-07-15,FUND_FI_USD,Invest,Completed,101.705,50
FO4673,U4427,2026-07-15,FUND_EQ,Invest,Completed,114.82,150
FO4674,U4436,2026-07-09,FUND_MM,Invest,Active,108.541,50
FO4675,U4436,2026-07-09,FUND_EQ,Invest,Completed,114.535,150
FO4676,U4437,2026-06-10,FUND_EQ,Invest,Completed,115.018,50
FO4677,U4440,2026-05-19,FUND_FI_USD,Invest,Completed,100.783,750
FO4678,U4440,2026-05-03,FUND_MM,Invest,Completed,108.658,60
FO4679,U4440,2026-06-30,FUND_EQ,Invest,Active,113.344,10
FO4680,U4440,2026-06-04,FUND_GLD,Invest,Completed,85.628,250
FO4681,U4448,2026-07-15,FUND_EQ,Invest,Canceled,115.245,10
FO4682,U4448,2026-07-09,FUND_FI_USD,Invest,Completed,100.898,100
FO4683,U4450,2026-06-08,FUND_EQ,Invest,Completed,114.56,20
FO4684,U4450,2026-07-05,FUND_GLD,Invest,Completed,84.952,50
FO4685,U4450,2026-04-23,FUND_EQS,Invest,Completed,119.7,10
FO4686,U4453,2026-07-13,FUND_MM,Invest,Completed,108.738,20
FO4687,U4454,2026-07-12,FUND_EQS,Invest,Completed,119.737,75
FO4688,U4456,2026-06-14,FUND_GLD,Invest,Completed,84.8,100
FO4689,U4456,2026-07-07,FUND_MM,Invest,Completed,108.497,10
FO4690,U4457,2026-07-08,FUND_FI_USD,Invest,Active,101.142,50
FO4691,U4458,2026-07-08,FUND_MM,Invest,Active,108.608,75
FO4692,U4458,2026-05-26,FUND_EQS,Invest,Completed,118.457,10
FO4693,U4459,2026-06-04,FUND_MM,Invest,Completed,108.455,100
FO4694,U4461,2026-07-01,FUND_EQS,Invest,Completed,118.257,150
FO4695,U4461,2026-06-14,FUND_GLD,Invest,Canceled,84.611,150
FO4696,U4461,2026-07-15,FUND_MM,Invest,Completed,108.585,225
FO4697,U4461,2026-06-09,FUND_EQ,Invest,Completed,114.885,750
FO4698,U4471,2026-06-25,FUND_MM,Invest,Active,108.609,50
FO4699,U4471,2026-07-08,FUND_FI_USD,Invest,Completed,101.726,100
FO4700,U4471,2026-06-16,FUND_GLD,Invest,Completed,84.7,50
FO4701,U4472,2026-06-29,FUND_EQ,Invest,Completed,115.171,150
FO4702,U4472,2026-06-30,FUND_EQS,Invest,Completed,119.879,20
FO4703,U4475,2026-06-23,FUND_GLD,Invest,Completed,85.558,75
FO4704,U4475,2026-05-25,FUND_EQ,Invest,Completed,114.983,30
FO4705,U4482,2026-04-23,FUND_FI_USD,Invest,Completed,101.935,50
FO4706,U4483,2026-07-13,FUND_MM,Invest,Completed,109.648,50
FO4707,U4483,2026-06-16,FUND_EQ,Invest,Completed,113.736,50
FO4708,U4483,2026-06-17,FUND_EQS,Invest,Completed,119.638,50
FO4709,U4484,2026-06-07,FUND_FI_USD,Invest,Completed,100.923,10
FO4710,U4484,2026-05-07,FUND_EQS,Invest,Canceled,119.231,30
FO4711,U4486,2026-07-14,FUND_EQ,Invest,Completed,113.813,75
FO4712,U4488,2026-06-28,FUND_EQ,Invest,Completed,113.553,100
FO4713,U4490,2026-04-30,FUND_FI_USD,Invest,Completed,102.211,100
FO4714,U4493,2026-05-18,FUND_MM,Invest,Completed,109.805,75
FO4715,U4493,2026-06-04,FUND_EQS,Invest,Completed,118.918,30
FO4716,U4495,2026-04-30,FUND_EQ,Invest,Completed,113.889,20
FO4717,U4497,2026-07-02,FUND_GLD,Invest,Completed,85.723,50
FO4718,U4497,2026-05-27,FUND_FI_USD,Invest,Completed,101.516,100
FO4719,U4497,2026-06-10,FUND_EQS,Invest,Canceled,119.37,100
FO4720,U4500,2026-07-02,FUND_EQ,Invest,Completed,113.89,150
FO4721,U4506,2026-06-21,FUND_EQS,Invest,Completed,119.515,10
FO4722,U4514,2026-06-21,FUND_EQS,Invest,Completed,118.098,50
FO4723,U4533,2026-07-12,FUND_EQS,Invest,Completed,118.368,150
FO4724,U4536,2026-07-06,FUND_GLD,Invest,Active,85.047,150
FO4725,U4536,2026-06-30,FUND_FI_USD,Invest,Active,101.598,50
FO4726,U4539,2026-07-09,FUND_EQS,Invest,Completed,118.141,30
FO4727,U4540,2026-06-18,FUND_GLD,Invest,Completed,84.869,75
FO4728,U4540,2026-05-19,FUND_MM,Invest,Completed,108.306,30
FO4729,U4546,2026-07-12,FUND_GLD,Invest,Active,85.154,50
FO4730,U4553,2026-06-30,FUND_GLD,Invest,Completed,84.582,150
FO4731,U4553,2026-05-28,FUND_EQS,Invest,Completed,119.071,50
FO4732,U4553,2026-06-04,FUND_EQ,Invest,Active,115.453,50
FO4733,U4554,2026-07-15,FUND_MM,Invest,Active,110.162,50
FO4734,U4554,2026-07-15,FUND_GLD,Invest,Completed,85.643,10
FO4735,U4555,2026-06-15,FUND_FI_USD,Invest,Canceled,102.425,75
FO4736,U4558,2026-07-15,FUND_EQ,Invest,Completed,114.525,50
FO4737,U4558,2026-06-25,FUND_EQS,Invest,Completed,119.456,75
FO4738,U4563,2026-05-19,FUND_EQS,Invest,Completed,120.104,50
FO4739,U4563,2026-07-07,FUND_GLD,Invest,Completed,85.015,30
FO4740,U4563,2026-06-30,FUND_FI_USD,Invest,Completed,101.139,100
FO4741,U4570,2026-05-27,FUND_MM,Invest,Completed,109.349,20
FO4742,U4571,2026-07-15,FUND_EQ,Invest,Completed,114.021,750
FO4743,U4574,2026-07-08,FUND_FI_USD,Invest,Completed,101.738,75
FO4744,U4574,2026-04-26,FUND_EQS,Invest,Completed,118.374,75
FO4745,U4577,2026-06-02,FUND_GLD,Invest,Completed,84.71,150
FO4746,U4578,2026-07-14,FUND_FI_USD,Invest,Completed,100.964,150
FO4747,U4578,2026-07-09,FUND_MM,Invest,Completed,108.108,150
FO4748,U4578,2026-07-09,FUND_EQ,Invest,Completed,113.968,30
FO4749,U4578,2026-07-15,FUND_GLD,Invest,Completed,85.457,50
FO4750,U4580,2026-06-15,FUND_GLD,Invest,Completed,85.949,50
FO4751,U4580,2026-06-04,FUND_EQS,Invest,Completed,119.84,150
FO4752,U4581,2026-06-09,FUND_EQS,Invest,Canceled,119.53,150
FO4753,U4581,2026-07-05,FUND_GLD,Invest,Completed,84.84,30
FO4754,U4582,2026-06-11,FUND_EQS,Invest,Completed,119.723,30
FO4755,U4582,2026-05-21,FUND_FI_USD,Invest,Canceled,100.672,30
FO4756,U4584,2026-05-10,FUND_EQS,Invest,Completed,118.199,50
FO4757,U4585,2026-06-09,FUND_GLD,Invest,Completed,85.198,50
FO4758,U4586,2026-07-05,FUND_FI_USD,Invest,Active,102.275,10
FO4759,U4588,2026-07-09,FUND_MM,Invest,Completed,108.115,100
FO4760,U4590,2026-07-06,FUND_EQ,Invest,Completed,115.353,50
FO4761,U4590,2026-06-30,FUND_FI_USD,Invest,Completed,100.818,100
FO4762,U4590,2026-06-22,FUND_MM,Invest,Active,108.942,100
FO4763,U4597,2026-04-19,FUND_EQ,Invest,Completed,114.289,50
FO4764,U4597,2026-07-05,FUND_GLD,Invest,Completed,85.554,75
FO4765,U4612,2026-06-23,FUND_MM,Invest,Active,108.531,75
FO4766,U4612,2026-07-06,FUND_EQ,Invest,Completed,114.334,150
FO4767,U4613,2026-07-13,FUND_MM,Invest,Completed,108.708,100
FO4768,U4618,2026-06-21,FUND_MM,Invest,Active,108.155,20
FO4769,U4618,2026-06-29,FUND_EQ,Invest,Completed,114.946,150
FO4770,U4621,2026-07-13,FUND_GLD,Invest,Completed,85.168,100
FO4771,U4624,2026-07-02,FUND_EQS,Invest,Completed,120.051,100
FO4772,U4627,2026-07-13,FUND_FI_USD,Invest,Completed,102.103,100
FO4773,U4627,2026-05-25,FUND_EQ,Invest,Active,113.632,20
FO4774,U4630,2026-06-17,FUND_FI_USD,Invest,Completed,100.683,100
FO4775,U4630,2026-07-15,FUND_GLD,Invest,Completed,85.974,150
FO4776,U4630,2026-07-14,FUND_EQ,Invest,Completed,114.679,10
FO4777,U4631,2026-06-16,FUND_EQS,Invest,Active,118.812,10
FO4778,U4631,2026-05-18,FUND_GLD,Invest,Completed,84.751,150
FO4779,U4631,2026-06-30,FUND_FI_USD,Invest,Active,101.354,20
FO4780,U4634,2026-07-15,FUND_EQS,Invest,Completed,119.458,150
FO4781,U4634,2026-07-13,FUND_GLD,Invest,Canceled,85.466,50
FO4782,U4640,2026-07-12,FUND_GLD,Invest,Completed,85.955,75
FO4783,U4640,2026-07-14,FUND_MM,Invest,Active,109.512,50
FO4784,U4640,2026-07-06,FUND_EQ,Invest,Completed,114.363,50
FO4785,U4643,2026-07-09,FUND_MM,Invest,Active,110.065,50
FO4786,U4643,2026-07-13,FUND_FI_USD,Invest,Active,101.082,100
FO4787,U4644,2026-07-06,FUND_MM,Invest,Completed,109.812,20
FO4788,U4644,2026-07-09,FUND_FI_USD,Invest,Completed,102.499,20
FO4789,U4652,2026-06-29,FUND_EQ,Invest,Completed,115.121,150
FO4790,U4654,2026-05-20,FUND_EQS,Invest,Completed,119.063,225
FO4791,U4654,2026-05-19,FUND_GLD,Invest,Completed,86.078,100
FO4792,U4662,2026-07-09,FUND_EQS,Invest,Completed,118.595,300
FO4793,U4662,2026-07-07,FUND_MM,Invest,Completed,108.301,450
FO4794,U4664,2026-07-05,FUND_EQ,Invest,Completed,115.309,20
FO4795,U4664,2026-06-21,FUND_GLD,Invest,Completed,85.877,10
FO4796,U4679,2026-06-11,FUND_EQS,Invest,Completed,118.777,150
FO4797,U4683,2026-05-19,FUND_EQS,Invest,Completed,119.726,75
FO4798,U4686,2026-07-07,FUND_GLD,Invest,Completed,85.731,20
FO4799,U4686,2026-07-14,FUND_FI_USD,Invest,Completed,101.111,10
FO4800,U4689,2026-07-06,FUND_FI_USD,Invest,Active,102.134,75
FO4801,U4689,2026-06-21,FUND_GLD,Invest,Completed,84.92,150
FO4802,U4690,2026-05-14,FUND_EQ,Invest,Completed,114.63,150
FO4803,U4690,2026-06-25,FUND_GLD,Invest,Completed,85.262,75
FO4804,U4691,2026-07-01,FUND_MM,Invest,Completed,109.116,75
FO4805,U4691,2026-06-17,FUND_FI_USD,Invest,Completed,101.831,20
FO4806,U4695,2026-07-01,FUND_EQ,Invest,Completed,115.099,100
FO4807,U4695,2026-05-31,FUND_FI_USD,Invest,Completed,101.677,50
FO4808,U4696,2026-05-18,FUND_EQ,Invest,Completed,115.416,10
FO4809,U4696,2026-06-11,FUND_FI_USD,Invest,Active,101.972,20
FO4810,U4698,2026-07-14,FUND_EQS,Invest,Completed,119.046,10
FO4811,U4699,2026-07-01,FUND_EQ,Invest,Completed,113.949,20
FO4812,U4699,2026-06-07,FUND_EQS,Invest,Active,119.25,150
FO4813,U4710,2026-06-18,FUND_EQS,Invest,Canceled,120.109,75
FO4814,U4710,2026-06-16,FUND_FI_USD,Invest,Completed,102.447,10
FO4815,U4716,2026-05-27,FUND_GLD,Invest,Completed,85.197,100
FO4816,U4718,2026-07-06,FUND_EQS,Invest,Completed,120.284,50
FO4817,U4722,2026-05-21,FUND_FI_USD,Invest,Active,101.246,20
FO4818,U4722,2026-05-18,FUND_EQS,Invest,Canceled,118.493,375
FO4819,U4722,2026-07-06,FUND_EQ,Invest,Active,113.311,20
FO4820,U4722,2026-05-31,FUND_GLD,Invest,Completed,85.427,500
FO4821,U4723,2026-07-15,FUND_EQS,Invest,Completed,120.066,30
FO4822,U4724,2026-06-28,FUND_EQS,Invest,Completed,119.898,150
FO4823,U4724,2026-06-24,FUND_FI_USD,Invest,Active,102.017,50
FO4824,U4733,2026-06-30,FUND_EQ,Invest,Completed,114.169,20
FO4825,U4733,2026-07-08,FUND_MM,Invest,Completed,109.067,50
FO4826,U4735,2026-06-30,FUND_GLD,Invest,Completed,86.068,150
FO4827,U4735,2026-06-29,FUND_MM,Invest,Completed,108.157,100
